userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22698,Far,-28.057,44.482,-5.3419,1.940082,0.2971506,1.70658,-34.53341,44.19106,-15.7087,-34.51959,43.75718,-15.866,-34.59908,43.757,-15.95352,344.4981,108.8595,0.3368571,-15.502,108.86,0.337,346.2988,210.5851,359.8178,-13.701,-149.415,-0.182,346.0683,46.51982,0.4399181,-13.932,46.52,0.44,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22778,Far,-28.057,44.482,-5.3419,2.108831,0.2971506,1.707734,-34.53403,44.19132,-15.70926,-34.52018,43.75709,-15.86643,-34.59919,43.75719,-15.95357,344.4915,109.0968,0.284456,-15.509,109.097,0.284,346.3174,210.5861,359.8245,-13.683,-149.414,-0.175,346.0584,46.5191,0.4800458,-13.942,46.519,0.48,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22841,Far,-28.057,44.482,-5.3419,2.279799,0.2971506,1.708931,-34.53443,44.19078,-15.70974,-34.52009,43.757,-15.86645,-34.59874,43.75709,-15.95366,344.5838,109.0397,0.2491779,-15.416,109.04,0.249,346.3151,210.5834,359.8469,-13.685,-149.417,-0.153,346.0562,46.57724,0.2552094,-13.944,46.577,0.255,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22921,Far,-28.057,44.482,-5.3419,2.44322,0.2971506,1.710176,-34.53448,44.19056,-15.71065,-34.52037,43.75678,-15.86684,-34.59872,43.75713,-15.9537,344.6656,109.1974,0.334792,-15.334,109.197,0.335,346.3119,210.5928,359.8271,-13.688,-149.407,-0.173,346.0503,46.57684,0.2233409,-13.95,46.577,0.223,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22971,Far,-28.057,44.482,-5.3419,2.611051,0.2971506,1.711298,-34.53533,44.19089,-15.71071,-34.52017,43.75713,-15.86651,-34.59877,43.75732,-15.95377,344.6538,109.3387,0.1840888,-15.346,109.339,0.184,346.3063,210.586,359.8259,-13.694,-149.414,-0.174,346.0478,46.58856,0.166952,-13.952,46.589,0.167,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22988,Far,-28.057,44.482,-5.3419,2.766455,0.2971506,1.712523,-34.53636,44.19128,-15.71028,-34.51978,43.75692,-15.86622,-34.59827,43.75716,-15.95345,344.5993,109.4178,0.1183334,-15.401,109.418,0.118,346.2972,210.5946,359.8261,-13.703,-149.405,-0.174,346.0612,46.59912,0.120968,-13.939,46.599,0.121,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2292,Far,-28.057,44.482,-5.3419,2.894186,0.2971506,1.714628,-34.53756,44.19198,-15.70875,-34.51984,43.75729,-15.86606,-34.59856,43.75738,-15.95342,344.5091,109.4298,0.3126083,-15.491,109.43,0.313,346.305,210.6064,359.7598,-13.695,-149.394,-0.24,346.0602,46.58614,0.1454299,-13.94,46.586,0.145,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2267,Far,-28.057,44.482,-5.3419,3.02228,0.2971506,1.718277,-34.53817,44.1931,-15.70545,-34.51988,43.75716,-15.86622,-34.59845,43.75736,-15.95357,344.318,109.3578,0.7349983,-15.682,109.358,0.735,346.3079,210.5979,359.7805,-13.692,-149.402,-0.219,346.065,46.59627,0.1067972,-13.935,46.596,0.107,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22089,Far,-28.057,44.482,-5.3419,3.186271,0.2971506,1.725126,-34.53804,44.19411,-15.6987,-34.51993,43.75706,-15.86635,-34.59846,43.75713,-15.95367,344.1693,108.7951,1.323574,-15.831,108.795,1.324,346.3165,210.6061,359.7809,-13.684,-149.394,-0.219,346.0653,46.59853,0.1039285,-13.935,46.599,0.104,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.21457,Far,-28.057,44.482,-5.3419,3.34407,0.2971506,1.732474,-34.5377,44.19482,-15.69147,-34.5199,43.757,-15.86622,-34.59855,43.75707,-15.95363,343.9857,108.1724,1.852953,-16.014,108.172,1.853,346.3132,210.601,359.7878,-13.687,-149.399,-0.212,346.068,46.60229,0.09418649,-13.932,46.602,0.094,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.20935,Far,-28.057,44.482,-5.3419,3.492393,0.2971506,1.737957,-34.5362,44.19494,-15.68627,-34.52015,43.75695,-15.86638,-34.59864,43.75701,-15.95362,343.9895,108.282,2.158545,-16.011,108.282,2.159,346.3226,210.6027,359.7718,-13.677,-149.397,-0.228,346.0707,46.59458,0.120123,-13.929,46.595,0.12,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.20666,Far,-28.057,44.482,-5.3419,3.618586,0.2971506,1.741024,-34.53592,44.19488,-15.68326,-34.52053,43.75682,-15.8667,-34.59878,43.75709,-15.95387,344.0924,108.1424,2.316314,-15.908,108.142,2.316,346.3291,210.6068,359.7647,-13.671,-149.393,-0.235,346.0562,46.60174,0.1170634,-13.944,46.602,0.117,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.20496,Far,-28.057,44.482,-5.3419,3.755421,0.2971506,1.743073,-34.53576,44.19464,-15.68135,-34.52053,43.75657,-15.86685,-34.59846,43.75706,-15.9538,344.1817,108.1663,2.348949,-15.818,108.166,2.349,346.3285,210.611,359.7573,-13.672,-149.389,-0.243,346.0612,46.59674,0.130381,-13.939,46.597,0.13,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.20676,Far,-28.057,44.482,-5.3419,3.910869,0.2971506,1.745488,-34.5376,44.19516,-15.68234,-34.52059,43.75691,-15.86667,-34.5988,43.75714,-15.95369,344.2178,108.302,2.181386,-15.782,108.302,2.181,346.3304,210.6054,359.7579,-13.67,-149.395,-0.242,346.0524,46.60045,0.1306543,-13.948,46.6,0.131,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.21208,Far,-28.057,44.482,-5.3419,4.058218,0.2971506,1.75088,-34.54089,44.19493,-15.68655,-34.52065,43.75673,-15.86695,-34.59902,43.7571,-15.95338,344.5839,108.9326,1.736282,-15.416,108.933,1.736,346.3389,210.5827,359.9064,-13.661,-149.417,-0.094,346.0548,46.4924,0.5444571,-13.945,46.492,0.544,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.21915,Far,-28.057,44.482,-5.3419,4.184815,0.2971506,1.758039,-34.54543,44.19524,-15.69206,-34.52048,43.75676,-15.86692,-34.59955,43.75694,-15.95327,344.6498,109.8274,1.028856,-15.35,109.827,1.029,346.3298,210.5857,359.8885,-13.67,-149.414,-0.111,346.0509,46.40224,0.9292604,-13.949,46.402,0.929,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.22699,Far,-28.057,44.482,-5.3419,4.317611,0.2971506,1.765923,-34.54988,44.19558,-15.69853,-34.52036,43.75694,-15.86659,-34.60077,43.75666,-15.95361,344.7161,110.883,0.3349493,-15.284,110.883,0.335,346.3269,210.5722,359.9141,-13.673,-149.428,-0.086,346.0356,46.33005,1.217372,-13.964,46.33,1.217,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.23461,Far,-28.057,44.482,-5.3419,4.451849,0.2971506,1.773677,-34.55377,44.1944,-15.70505,-34.51969,43.75696,-15.86644,-34.60142,43.75603,-15.95399,345.1982,111.8212,359.804,-14.802,111.821,-0.196,346.3256,210.5701,359.957,-13.674,-149.43,-0.043,346.0353,46.28472,1.446224,-13.965,46.285,1.446,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24049,Far,-28.057,44.482,-5.3419,4.585172,0.2971506,1.779696,-34.55663,44.19316,-15.71016,-34.51957,43.75743,-15.86598,-34.60245,43.75592,-15.95454,346.0032,112.4571,359.3051,-13.997,112.457,-0.6950001,346.326,210.5582,359.9348,-13.674,-149.442,-0.06500001,346.0151,46.29041,1.445333,-13.985,46.29,1.445,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24419,Far,-28.057,44.482,-5.3419,4.712601,0.2971506,1.783548,-34.55834,44.19231,-15.71344,-34.51957,43.7572,-15.86625,-34.6031,43.75544,-15.95505,346.3108,112.8482,358.9856,-13.689,112.848,-1.014,346.3293,210.5538,359.9531,-13.671,-149.446,-0.047,346.0132,46.29972,1.435177,-13.987,46.3,1.435,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24798,Far,-28.057,44.482,-5.3419,4.863918,0.2971506,1.789018,-34.55986,44.1888,-15.71686,-34.51976,43.75722,-15.86616,-34.60344,43.75536,-15.95554,348.1648,113.4025,358.5032,-11.835,113.402,-1.497,346.3311,210.5642,359.8953,-13.669,-149.436,-0.105,346.0068,46.34811,1.247223,-13.993,46.348,1.247,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25087,Far,-28.057,44.482,-5.3419,4.997583,0.2971506,1.794953,-34.5606,44.18381,-15.71967,-34.51962,43.7572,-15.86623,-34.60299,43.75531,-15.95559,350.4948,113.7431,357.9163,-9.505,113.743,-2.084,346.3348,210.5706,359.8484,-13.665,-149.429,-0.152,346.01,46.38884,1.105142,-13.99,46.389,1.105,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25248,Far,-28.057,44.482,-5.3419,5.118984,0.2971506,1.799538,-34.55964,44.18017,-15.72207,-34.51959,43.75726,-15.86615,-34.60282,43.7554,-15.95561,351.0725,113.9858,357.7624,-8.928,113.986,-2.238,346.334,210.5815,359.8374,-13.666,-149.418,-0.163,346.0012,46.42253,0.9688345,-13.999,46.423,0.969,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25364,Far,-28.057,44.482,-5.3419,5.258507,0.2971506,1.803872,-34.55753,44.17748,-15.72468,-34.51959,43.75737,-15.8659,-34.60276,43.75558,-15.95538,351.6332,114.1997,357.6888,-8.367001,114.2,-2.311,346.3296,210.5654,359.8437,-13.67,-149.435,-0.156,346.002,46.42784,0.9322759,-13.998,46.428,0.932,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25603,Far,-28.057,44.482,-5.3419,5.41568,0.2971506,1.808295,-34.55865,44.18005,-15.72688,-34.51993,43.75725,-15.86615,-34.60239,43.75574,-15.95521,350.8464,114.4453,357.4583,-9.154,114.445,-2.542,346.3384,210.5687,359.8472,-13.662,-149.431,-0.153,346.0131,46.43665,0.9060287,-13.987,46.437,0.906,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25664,Far,-28.057,44.482,-5.3419,5.571264,0.2971506,1.813616,-34.56239,44.1831,-15.72534,-34.51987,43.75726,-15.8661,-34.60075,43.75607,-15.95529,350.1088,114.4436,357.5308,-9.891001,114.444,-2.469,346.33,210.6291,359.5955,-13.67,-149.371,-0.404,346.027,46.65576,0.009224782,-13.973,46.656,0.009000001,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25413,Far,-28.057,44.482,-5.3419,5.693799,0.2971506,1.818506,-34.56361,44.18589,-15.72169,-34.51939,43.75763,-15.86586,-34.6,43.75658,-15.95529,349.4378,113.5645,357.4848,-10.562,113.564,-2.515,346.3438,210.5968,359.739,-13.656,-149.403,-0.261,346.0171,46.74326,359.6232,-13.983,46.743,-0.377,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.25037,Far,-28.057,44.482,-5.3419,5.850714,0.2971506,1.824973,-34.56521,44.18872,-15.71633,-34.5189,43.75776,-15.86593,-34.59958,43.75672,-15.95495,349.2658,112.7096,358.2762,-10.734,112.71,-1.724,346.3445,210.5604,359.9115,-13.656,-149.44,-0.08800001,346.0326,46.69803,359.8729,-13.967,46.698,-0.127,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24772,Far,-28.057,44.482,-5.3419,6.008965,0.2971506,1.830972,-34.56776,44.19106,-15.71166,-34.51905,43.75784,-15.86504,-34.59911,43.75679,-15.95479,348.6489,112.1056,358.5753,-11.351,112.106,-1.425,346.3235,210.6335,359.5367,-13.677,-149.366,-0.463,346.0553,46.87149,359.2128,-13.945,46.871,-0.7870001,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24643,Far,-28.057,44.482,-5.3419,6.152984,0.2971506,1.833927,-34.56926,44.19151,-15.70921,-34.51888,43.75774,-15.86568,-34.59954,43.75697,-15.95423,348.6371,111.7911,358.594,-11.363,111.791,-1.406,346.3488,210.5796,359.8489,-13.651,-149.42,-0.151,346.0612,46.6468,0.244444,-13.939,46.647,0.244,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24562,Far,-28.057,44.482,-5.3419,6.298388,0.2971506,1.835666,-34.56992,44.19156,-15.70784,-34.51959,43.7574,-15.86634,-34.59862,43.75709,-15.95402,348.5631,111.5955,358.6389,-11.437,111.596,-1.361,346.3501,210.5952,359.7574,-13.65,-149.405,-0.243,346.0671,46.72375,359.8813,-13.933,46.724,-0.119,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24406,Far,-28.057,44.482,-5.3419,6.45109,0.2971506,1.837738,-34.56848,44.19204,-15.70692,-34.51909,43.75759,-15.86579,-34.60047,43.757,-15.95226,348.4666,111.4863,358.8946,-11.533,111.486,-1.105,346.3344,210.5911,359.7687,-13.666,-149.409,-0.231,346.0747,46.15842,2.220213,-13.925,46.158,2.22,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24167,Far,-28.057,44.482,-5.3419,6.57346,0.2971506,1.841882,-34.56463,44.19088,-15.70648,-34.51887,43.75779,-15.86568,-34.60199,43.75694,-15.95167,348.5731,111.5331,359.079,-11.427,111.533,-0.9210001,346.3345,210.5783,359.8514,-13.666,-149.422,-0.149,346.0731,45.83237,3.546823,-13.927,45.832,3.547,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.23962,Far,-28.057,44.482,-5.3419,6.712562,0.2971506,1.84693,-34.55989,44.18953,-15.70699,-34.51854,43.7578,-15.8657,-34.60354,43.75659,-15.95076,348.8804,111.5053,359.1691,-11.12,111.505,-0.831,346.3471,210.5157,0.1202705,-13.653,-149.484,0.12,346.0529,47.28858,3.481311,-13.947,47.289,3.481,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.23768,Far,-28.057,44.482,-5.3419,6.874411,0.2971506,1.851597,-34.55536,44.18909,-15.70753,-34.5184,43.75778,-15.86601,-34.60545,43.75578,-15.95063,348.8184,111.5548,358.9705,-11.182,111.555,-1.029,346.3659,210.435,0.4583097,-13.634,-149.565,0.458,345.9326,52.58997,0.7858179,-14.067,52.59,0.786,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.2379,Far,-28.057,44.482,-5.3419,7.008853,0.2971506,1.853149,-34.55458,44.18815,-15.70825,-34.51833,43.75768,-15.86629,-34.60547,43.75565,-15.95177,349.0724,111.4502,359.0764,-10.928,111.45,-0.924,346.3594,210.3854,0.6871613,-13.641,-149.615,0.687,345.8891,53.65051,359.553,-14.111,53.651,-0.447,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.23946,Far,-28.057,44.482,-5.3419,7.148979,0.2971506,1.85533,-34.55651,44.18866,-15.7089,-34.51891,43.75776,-15.86563,-34.60542,43.75568,-15.95156,349.016,111.5919,358.9365,-10.984,111.592,-1.064,346.3176,210.5547,359.9182,-13.682,-149.445,-0.082,345.9073,53.6759,359.4996,-14.093,53.676,-0.5,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24197,Far,-28.057,44.482,-5.3419,7.311766,0.2971506,1.859145,-34.56,44.18968,-15.7097,-34.51882,43.75734,-15.86565,-34.60522,43.75564,-15.95094,348.6584,111.7715,358.7155,-11.342,111.771,-1.285,346.3164,210.5282,0.04467252,-13.684,-149.472,0.045,345.9296,53.6022,359.8406,-14.07,53.602,-0.159,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24395,Far,-28.057,44.482,-5.3419,7.445692,0.2971506,1.861878,-34.56214,44.19096,-15.71074,-34.51881,43.75747,-15.86588,-34.60507,43.75587,-15.95107,348.3465,112.0971,358.567,-11.654,112.097,-1.433,346.3326,210.5247,0.05261909,-13.667,-149.475,0.053,345.9383,53.6209,359.8152,-14.062,53.621,-0.185,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24553,Far,-28.057,44.482,-5.3419,7.607609,0.2971506,1.864662,-34.56435,44.19232,-15.71125,-34.5188,43.75763,-15.86557,-34.60522,43.75598,-15.95078,347.8634,112.4648,358.4359,-12.137,112.465,-1.564,346.3328,210.5253,0.04277986,-13.667,-149.475,0.043,345.9521,53.61602,359.8203,-14.048,53.616,-0.18,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24556,Far,-28.057,44.482,-5.3419,7.761713,0.2971506,1.865737,-34.56409,44.1928,-15.71147,-34.51859,43.75742,-15.86575,-34.60463,43.75593,-15.9506,347.7098,112.1975,358.5137,-12.29,112.197,-1.486,346.3322,210.5231,0.05435385,-13.668,-149.477,0.054,345.9703,53.63532,359.8121,-14.03,53.635,-0.188,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24558,Far,-28.057,44.482,-5.3419,7.915803,0.2971506,1.867281,-34.56297,44.1928,-15.71219,-34.51866,43.75782,-15.86541,-34.60507,43.75606,-15.9506,347.5455,111.2797,358.5193,-12.455,111.28,-1.481,346.3414,210.5247,0.03235654,-13.659,-149.475,0.032,345.9745,53.63499,359.8269,-14.025,53.635,-0.173,-35.16,43.14921,-14.41564,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.24723,Far,-28.057,44.482,-5.3419,8.067821,0.2971506,1.871702,-34.56045,44.19196,-15.71569,-34.5187,43.75774,-15.86573,-34.60503,43.7561,-15.95089,347.7589,110.8924,357.9729,-12.241,110.892,-2.027,346.3459,210.522,0.04085116,-13.654,-149.478,0.041,345.9696,53.64746,359.8137,-14.03,53.647,-0.186,-35.16,43.14921,-14.41564,0,0,0,0,0,0
