userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.12718,Far,-28.661,44.641,-5.3419,1.757839,0,-35.38462,43.66957,-16.57453,-35.16,43.152,-14.71,-35.53554,43.5503,-16.96651,5.339193,212.5303,17.25167,5.339,-147.47,17.252,0,0,0,0,0,0,351.9984,221.3528,10.68466,-8.002001,-138.647,10.685,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.08243,Far,-28.661,44.641,-5.3419,1.874312,0,-35.35532,43.76167,-16.54738,-35.16,43.152,-14.71,-35.53525,43.54985,-16.96735,4.19279,179.5437,9.827991,4.193,179.544,9.828,0,0,0,0,0,0,352.0082,221.3521,10.66295,-7.992001,-138.648,10.663,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.06306,Far,-28.661,44.641,-5.3419,2.008851,0,-35.31694,43.80504,-16.55097,-35.16,43.152,-14.71,-35.53497,43.54937,-16.96923,351.6209,140.2387,357.9833,-8.379001,140.239,-2.017,0,0,0,0,0,0,352.017,221.3584,10.62229,-7.983,-138.642,10.622,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.05164,Far,-28.661,44.641,-5.3419,2.145728,0,-35.29247,43.82377,-16.55355,-35.16,43.152,-14.71,-35.53471,43.54911,-16.96897,355.9472,135.3319,355.5689,-4.053,135.332,-4.431,0,0,0,0,0,0,351.9841,221.3659,10.62291,-8.016001,-138.634,10.623,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.04978,Far,-28.661,44.641,-5.3419,2.281691,0,-35.24833,43.81731,-16.57691,-35.16,43.152,-14.71,-35.53421,43.54872,-16.97021,358.8566,128.8606,347.33,-1.143,128.861,-12.67,0,0,0,0,0,0,351.9851,221.385,10.62079,-8.015,-138.615,10.621,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.01325,Far,-28.661,44.641,-5.3419,2.41641,0,-35.21175,43.79561,-16.55429,-35.16,43.152,-14.71,-35.53436,43.54901,-16.96976,349.6672,131.1295,340.1366,-10.333,131.13,-19.863,0,0,0,0,0,0,351.9688,221.378,10.64449,-8.031,-138.622,10.644,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.97929,Far,-28.661,44.641,-5.3419,2.549645,0,-35.19056,43.78707,-16.52661,-35.16,43.152,-14.71,-35.53446,43.54883,-16.96945,351.4037,134.9816,333.7936,-8.596001,134.982,-26.206,0,0,0,0,0,0,351.9857,221.3785,10.57524,-8.014,-138.622,10.575,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.96515,Far,-28.661,44.641,-5.3419,2.684718,0,-35.18202,43.79839,-16.51605,-35.16,43.152,-14.71,-35.54076,43.55383,-16.95855,355.7283,132.4477,332.5458,-4.272,132.448,-27.454,0,0,0,0,0,0,349.6908,224.4121,4.005113,-10.309,-135.588,4.005,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.966,Far,-28.661,44.641,-5.3419,2.817724,0,-35.17576,43.80171,-16.52093,-35.16,43.152,-14.71,-35.5427,43.5564,-16.95744,357.4242,131.2271,331.6857,-2.576,131.227,-28.314,0,0,0,0,0,0,349.842,223.018,7.41218,-10.158,-136.982,7.412,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.97365,Far,-28.661,44.641,-5.3419,2.9519,0,-35.17427,43.798,-16.53038,-35.16,43.152,-14.71,-35.53286,43.53959,-16.9899,357.8748,131.7378,331.5708,-2.125,131.738,-28.429,0,0,0,0,0,0,350.3805,224.412,11.37017,-9.620001,-135.588,11.37,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.98828,Far,-28.661,44.641,-5.3419,3.085994,0,-35.18119,43.79064,-16.54277,-35.16,43.152,-14.71,-35.5323,43.53927,-16.9893,357.1991,131.4118,330.3258,-2.801,131.412,-29.674,0,0,0,0,0,0,351.0162,224.1169,13.95152,-8.984,-135.883,13.952,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.9988,Far,-28.661,44.641,-5.3419,3.219158,0,-35.19592,43.79302,-16.54657,-35.16,43.152,-14.71,-35.53738,43.53858,-16.99223,358.6396,132.0587,330.9917,-1.36,132.059,-29.008,0,0,0,0,0,0,352.2199,225.7659,9.301229,-7.78,-134.234,9.301001,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.00727,Far,-28.661,44.641,-5.3419,3.355775,0,-35.21084,43.78984,-16.54744,-35.16,43.152,-14.71,-35.55095,43.54722,-16.97796,359.6624,133.3872,329.7843,-0.338,133.387,-30.216,0,0,0,0,0,0,353.89,231.1702,2.510269,-6.11,-128.83,2.51,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.01553,Far,-28.661,44.641,-5.3419,3.487667,0,-35.22495,43.78518,-16.54843,-35.16,43.152,-14.71,-35.56193,43.54692,-16.97157,359.6965,134.4965,328.5891,-0.304,134.496,-31.411,0,0,0,0,0,0,355.4133,236.6835,353.0609,-4.587,-123.317,-6.939,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.02833,Far,-28.661,44.641,-5.3419,3.622141,0,-35.24041,43.78047,-16.55387,-35.16,43.152,-14.71,-35.5548,43.53821,-16.99069,1.028036,134.4419,327.4157,1.028,134.442,-32.584,0,0,0,0,0,0,354.821,233.789,357.2433,-5.179,-126.211,-2.757,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.04482,Far,-28.661,44.641,-5.3419,3.755963,0,-35.25986,43.77934,-16.56152,-35.16,43.152,-14.71,-35.55243,43.54676,-16.98848,1.283958,134.2369,327.1505,1.284,134.237,-32.85,0,0,0,0,0,0,356.2463,229.234,7.405425,-3.754,-130.766,7.405,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.06501,Far,-28.661,44.641,-5.3419,3.891224,0,-35.28027,43.77436,-16.5726,-35.16,43.152,-14.71,-35.54745,43.55034,-16.97979,1.248793,133.8543,326.5634,1.249,133.854,-33.437,0,0,0,0,0,0,355.5289,228.3351,359.4453,-4.471,-131.665,-0.555,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.08365,Far,-28.661,44.641,-5.3419,4.024898,0,-35.30207,43.77204,-16.58125,-35.16,43.152,-14.71,-35.55808,43.55368,-16.9657,0.6330007,133.9188,325.9065,0.633,133.919,-34.094,0,0,0,0,0,0,355.6259,229.7413,357.1577,-4.374,-130.259,-2.842,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.09836,Far,-28.661,44.641,-5.3419,4.157409,0,-35.32029,43.76772,-16.58727,-35.16,43.152,-14.71,-35.56593,43.55532,-16.96286,0.1970915,134.2456,325.6129,0.197,134.246,-34.387,0,0,0,0,0,0,354.7912,234.2367,350.3723,-5.209,-125.763,-9.628,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.1173,Far,-28.661,44.641,-5.3419,4.292308,0,-35.34506,43.75786,-16.59388,-35.16,43.152,-14.71,-35.56105,43.55166,-16.97075,0.3452536,134.2744,324.9297,0.345,134.274,-35.07,0,0,0,0,0,0,354.5655,235.0353,349.619,-5.434,-124.965,-10.381,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,4.427358,0,-35.37476,43.74898,-16.59973,-35.16,43.152,-14.71,-35.56539,43.55465,-16.95687,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,0,0,0,0,0,0,355.7409,238.6658,347.1817,-4.259,-121.334,-12.818,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,4.572331,0,-35.37476,43.74898,-16.59973,-35.16,43.152,-14.71,-35.57019,43.5804,-16.96254,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,0,0,0,0,0,0,357.6195,238.624,349.5664,-2.381,-121.376,-10.434,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,4.69513,0,-35.37476,43.74898,-16.59973,-35.16,43.152,-14.71,-35.57169,43.59452,-16.96192,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,0,0,0,0,0,0,359.3173,237.5042,353.3871,-0.683,-122.496,-6.613,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,4.828754,0,-35.37476,43.74898,-16.59973,-35.16,43.152,-14.71,-35.56441,43.63298,-16.96069,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,0,0,0,0,0,0,357.5005,229.7118,356.9539,-2.499,-130.288,-3.046,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,4.961292,0,-35.37476,43.74898,-16.59973,-35.16,43.152,-14.71,-35.5457,43.72075,-16.92425,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,0,0,0,0,0,0,348.6283,210.3792,4.549398,-11.372,-149.621,4.549,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,5.095577,0,-35.37476,43.74898,-16.59973,-35.16,43.152,-14.71,-35.53025,43.81284,-16.82902,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,0,0,0,0,0,0,344.2504,187.4832,12.00892,-15.75,-172.517,12.009,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,5.229903,0,-35.37476,43.74898,-16.59973,-35.16,43.152,-14.71,-35.53976,43.91788,-16.69846,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,0,0,0,0,0,0,340.2735,172.7653,9.110896,-19.727,172.765,9.111,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,5.365651,0,-35.37476,43.74898,-16.59973,-35.16,43.152,-14.71,-35.53524,44.01117,-16.56177,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,0,0,0,0,0,0,334.1911,151.5806,14.52041,-25.809,151.581,14.52,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,5.488081,0,-35.37476,43.74898,-16.59973,-35.59836,43.96752,-16.42173,-35.53313,44.07325,-16.44588,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,357.6223,138.9042,346.1044,-2.378,138.904,-13.896,331.4835,134.6124,14.54202,-28.516,134.612,14.542,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,5.641094,0,-35.37476,43.74898,-16.59973,-35.6016,44.01062,-16.36426,-35.50451,44.1324,-16.34142,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,351.5793,123.2116,343.9306,-8.421,123.212,-16.069,324.6569,117.8119,13.05737,-35.343,117.812,13.057,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,5.778607,0,-35.37476,43.74898,-16.59973,-35.51241,44.05117,-16.30518,-35.43619,44.18002,-16.27654,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,343.961,113.9881,336.8019,-16.039,113.988,-23.198,315.6312,109.8066,5.625907,-44.369,109.807,5.626,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,5.923971,0,-35.37476,43.74898,-16.59973,-35.37627,44.12231,-16.23733,-35.34268,44.25183,-16.21366,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,331.9622,110.0164,329.0566,-28.038,110.016,-30.943,302.7245,108.2344,356.7251,-57.275,108.234,-3.275,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,6.057338,0,-35.37476,43.74898,-16.59973,-35.27376,44.18942,-16.1779,-35.2784,44.31227,-16.16582,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,322.4949,107.4489,322.3473,-37.505,107.449,-37.653,292.947,109.8545,346.67,-67.053,109.854,-13.33,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,6.190554,0,-35.37476,43.74898,-16.59973,-35.21218,44.24066,-16.12811,-35.24689,44.35293,-16.13681,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,317.3932,105.079,318.0128,-42.607,105.079,-41.987,289.3102,115.213,335.4739,-70.69,115.213,-24.526,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,6.324482,0,-35.37476,43.74898,-16.59973,-35.17142,44.26685,-16.07552,-35.21751,44.37574,-16.08864,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,315.1863,102.2497,319.058,-44.814,102.25,-40.942,286.8374,112.0293,335.9914,-73.163,112.029,-24.009,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,6.459322,0,-35.37476,43.74898,-16.59973,-35.14788,44.27643,-16.00015,-35.19654,44.38512,-16.00961,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,314.3898,96.27197,322.6563,-45.61,96.272,-37.344,285.3121,97.5558,346.7627,-74.688,97.55601,-13.237,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,6.593833,0,-35.37476,43.74898,-16.59973,-35.13879,44.28556,-15.90262,-35.18731,44.39418,-15.91419,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,315.1077,90.64506,321.2015,-44.892,90.645,-38.798,285.6107,90.59874,346.3839,-74.389,90.59901,-13.616,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,6.726778,0,-35.37476,43.74898,-16.59973,-35.14029,44.29639,-15.79975,-35.18468,44.40511,-15.81616,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,315.3852,81.22535,320.8728,-44.615,81.22501,-39.127,285.8809,78.85917,348.4916,-74.119,78.859,-11.508,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,6.879937,0,-35.37476,43.74898,-16.59973,-35.1926,44.41331,-15.71707,-35.15722,44.30376,-15.69609,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,287.2974,59.38732,358.1348,-72.703,59.387,-1.865,316.3342,68.8909,324.1833,-43.666,68.89101,-35.817,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,7.006459,0,-35.37476,43.74898,-16.59973,-35.20658,44.41705,-15.63956,-35.17855,44.30521,-15.61642,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,291.4552,51.13673,355.3086,-68.54501,51.137,-4.691,320.8092,59.29228,322.7027,-39.191,59.292,-37.297,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,7.140192,0,-35.37476,43.74898,-16.59973,-35.22262,44.41511,-15.57764,-35.20561,44.29988,-15.55684,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,295.5443,44.77816,352.9192,-64.456,44.778,-7.081,325.946,51.71421,321.4924,-34.054,51.714,-38.508,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,7.273228,0,-35.37476,43.74898,-16.59973,-35.22983,44.4105,-15.54222,-35.22649,44.2921,-15.52284,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,297.384,42.92736,350.734,-62.616,42.927,-9.266001,328.3022,47.2905,323.6674,-31.698,47.29,-36.333,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,7.40883,0,-35.37476,43.74898,-16.59973,-35.23376,44.40247,-15.51021,-35.25131,44.28101,-15.50389,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,303.0989,38.2244,350.9093,-56.901,38.224,-9.091001,333.4196,42.59157,325.7269,-26.58,42.592,-34.273,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,7.543649,0,-35.37476,43.74898,-16.59973,-35.25015,44.38367,-15.47814,-35.26759,44.26398,-15.48869,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,309.8103,27.63969,359.2485,-50.19,27.64,-0.752,339.1951,37.55642,329.9623,-20.805,37.556,-30.038,-35.16,43.152,-14.71,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,13.13807,Far,-28.661,44.641,-5.3419,7.680003,0,-35.37476,43.74898,-16.59973,-35.27062,44.35705,-15.46643,-35.29052,44.2389,-15.49079,0.7887974,134.6103,324.4331,0.789,134.61,-35.567,316.3611,20.60233,3.215916,-43.639,20.602,3.216,345.4025,32.88775,333.497,-14.598,32.888,-26.503,-35.16,43.152,-14.71,0,0,0,0,0,0
