userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.13222,Far,-28.057,44.482,-5.3419,1.866528,0.5737839,2.574349,-34.99844,44.71961,-15.2893,-34.49468,44.22575,-15.24603,-34.5434,44.26372,-15.27644,316.1056,89.03653,346.2785,-43.894,89.037,-13.722,349.2052,103.2127,321.2904,-10.795,103.213,-38.71,320.3951,104.9807,323.6361,-39.605,104.981,-36.364,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.02477,Far,-28.057,44.482,-5.3419,1.999408,0.5737839,2.705379,-34.87985,44.70501,-15.2411,-34.48693,44.23856,-15.21566,-34.51987,44.27392,-15.26409,314.859,69.91437,353.7769,-45.141,69.914,-6.223001,348.6646,92.6664,321.9866,-11.335,92.66601,-38.013,319.7871,94.01218,325.0237,-40.213,94.012,-34.976,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.96917,Far,-28.057,44.482,-5.3419,2.138814,0.5737839,2.806223,-34.83677,44.62682,-15.20471,-34.49425,44.22801,-15.17563,-34.51221,44.26506,-15.23338,338.2733,60.70467,350.5471,-21.727,60.705,-9.453,350.9167,81.71848,325.8928,-9.083,81.718,-34.107,322.124,81.07373,329.5304,-37.876,81.07401,-30.47,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.96089,Far,-28.057,44.482,-5.3419,2.293053,0.5737839,2.843726,-34.83928,44.60534,-15.19321,-34.51512,44.21124,-15.12432,-34.52027,44.25039,-15.18843,354.9019,46.26648,357.6072,-5.098,46.267,-2.393,353.909,72.12429,328.4649,-6.091,72.124,-31.535,325.2292,70.53298,331.4189,-34.771,70.533,-28.581,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.9573,Far,-28.057,44.482,-5.3419,2.458051,0.5737839,2.866441,-34.84449,44.61649,-15.18512,-34.55059,44.18538,-15.05995,-34.54673,44.23018,-15.12169,1.522058,37.26691,358.9518,1.522,37.267,-1.048,358.2664,63.52262,331.5552,-1.734,63.523,-28.445,329.6875,59.91714,335.1338,-30.313,59.917,-24.866,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.94547,Far,-28.057,44.482,-5.3419,2.591342,0.5737839,2.886249,-34.84971,44.61653,-15.16713,-34.58955,44.15833,-15.01226,-34.58027,44.21232,-15.06451,1.124163,34.30504,0.2778203,1.124,34.305,0.278,3.372406,58.86101,337.6554,3.372,58.861,-22.345,335.0221,52.21048,341.6363,-24.978,52.21,-18.364,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.93246,Far,-28.057,44.482,-5.3419,2.727744,0.5737839,2.907927,-34.85525,44.61655,-15.14748,-34.63431,44.14766,-14.96805,-34.627,44.20634,-15.02073,0.6896466,31.61013,2.789741,0.6900001,31.61,2.79,7.586436,53.35295,341.721,7.586,53.353,-18.279,336.6219,45.15731,344.0963,-23.378,45.157,-15.904,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.9266,Far,-28.057,44.482,-5.3419,2.865694,0.5737839,2.930596,-34.86657,44.60419,-15.13265,-34.6876,44.14673,-14.93775,-34.68293,44.21026,-14.98339,7.989143,32.18359,0.7572638,7.989,32.184,0.757,6.68514,48.65675,346.3466,6.685,48.657,-13.653,336.0698,38.4745,349.0765,-23.93,38.474,-10.924,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.92405,Far,-28.057,44.482,-5.3419,2.998399,0.5737839,2.986527,-34.90644,44.58021,-15.10195,-34.7483,44.14382,-14.90168,-34.74947,44.215,-14.94114,20.11339,34.95742,1.376491,20.113,34.957,1.376,5.45122,43.31386,355.8099,5.451,43.314,-4.19,333.7217,28.54775,359.2625,-26.278,28.548,-0.737,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.92592,Far,-28.057,44.482,-5.3419,3.130842,0.5737839,3.060393,-34.9645,44.55614,-15.06345,-34.82235,44.12471,-14.86542,-34.8029,44.19938,-14.90903,28.39927,37.16639,1.85422,28.399,37.166,1.854,11.0064,37.34988,3.275216,11.006,37.35,3.275,337.137,18.48432,3.389656,-22.863,18.484,3.39,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.92791,Far,-28.057,44.482,-5.3419,3.286504,0.5737839,3.142566,-35.0322,44.54977,-15.01749,-34.89444,44.11531,-14.82226,-34.87013,44.19161,-14.86931,29.36323,37.56519,2.217155,29.363,37.565,2.217,5.62023,37.1295,16.28792,5.62,37.129,16.288,337.9861,13.80503,8.923903,-22.014,13.805,8.924001,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.92575,Far,-28.057,44.482,-5.3419,3.446548,0.5737839,3.224976,-35.09737,44.54303,-14.96754,-34.96284,44.09494,-14.76986,-34.92437,44.19431,-14.83636,30.61642,38.74459,3.283418,30.616,38.745,3.283,1.38185,42.22635,23.00803,1.382,42.226,23.008,339.4381,14.851,8.506418,-20.562,14.851,8.506001,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.93284,Far,-28.057,44.482,-5.3419,3.577477,0.5737839,3.269787,-35.13685,44.54472,-14.94734,-35.02311,44.06449,-14.71511,-34.91598,44.17664,-14.83609,31.00904,36.00105,1.982267,31.009,36.001,1.982,2.892318,32.63235,10.1888,2.892,32.632,10.189,341.7737,34.50911,2.947351,-18.226,34.509,2.947,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.93808,Far,-28.057,44.482,-5.3419,3.71327,0.5737839,3.291357,-35.15425,44.55332,-14.94095,-35.08603,44.05332,-14.675,-34.90094,44.0911,-14.85971,27.60869,35.42197,1.806599,27.609,35.422,1.807,357.4936,23.32571,1.50771,-2.506,23.326,1.508,351.4219,49.96281,20.813,-8.578,49.963,20.813,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.94733,Far,-28.057,44.482,-5.3419,3.868063,0.5737839,3.31493,-35.16195,44.57336,-14.94659,-35.1214,44.04334,-14.67635,-34.90091,43.98035,-14.89712,18.24128,33.8756,0.2537844,18.241,33.876,0.254,348.9352,23.72721,350.1184,-11.065,23.727,-9.882001,14.35124,46.82122,20.52901,14.351,46.821,20.529,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.95121,Far,-28.057,44.482,-5.3419,4.048483,0.5737839,3.334714,-35.1501,44.57943,-14.96011,-35.12568,44.02478,-14.70864,-34.88838,43.95621,-14.92733,16.07525,35.99482,359.2953,16.075,35.995,-0.705,356.912,26.55501,355.7383,-3.088,26.555,-4.262,19.94101,46.98262,5.922066,19.941,46.983,5.922,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.95415,Far,-28.057,44.482,-5.3419,4.202663,0.5737839,3.377465,-35.11763,44.58312,-14.98757,-35.0929,44.0331,-14.74778,-34.85505,44.00033,-14.93865,13.91597,53.23783,358.5382,13.916,53.238,-1.462,356.5717,31.53831,356.3931,-3.428,31.538,-3.607,12.05815,48.98327,354.6484,12.058,48.983,-5.352,-35.16,43.14921,-14.13901,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.63823,Far,-28.057,44.482,-5.3419,4.364229,0.9552856,3.767193,-34.76238,44.58704,-14.85375,-34.72707,44.04079,-14.59574,-34.4859,44.04611,-14.77414,9.980395,84.66308,359.8475,9.98,84.663,-0.152,356.684,38.79541,358.7011,-3.316,38.795,-1.299,7.131316,61.10846,353.4215,7.131001,61.108,-6.578001,-34.83788,43.14922,-13.94965,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.70936,Far,-28.057,44.482,-5.3419,4.524208,1.271055,4.103934,-34.55202,44.58601,-15.08424,-34.48421,44.0383,-14.82361,-34.24399,44.07015,-15.00922,9.737578,95.90797,359.6562,9.738001,95.908,-0.344,358.6943,45.11945,358.4738,-1.306,45.119,-1.526,3.834669,72.2207,3.788686,3.835,72.221,3.789,-34.63066,43.14921,-14.14744,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.96701,Far,-28.057,44.482,-5.3419,4.692226,1.659541,4.48665,-34.45525,44.58842,-15.45429,-34.37312,44.04142,-15.21822,-34.1531,44.07165,-15.407,10.56748,84.42211,0.2585653,10.567,84.422,0.259,358.7256,48.26462,357.7488,-1.274,48.265,-2.251,1.887574,71.13332,2.579567,1.888,71.133,2.58,-34.53903,43.14921,-14.5248,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,12.08234,Far,-28.057,44.482,-5.3419,4.832902,1.95443,4.757754,-34.31145,44.59166,-15.67886,-34.21933,44.05124,-15.47921,-34.0112,44.07687,-15.67188,9.767875,64.34101,359.4693,9.768001,64.341,-0.531,357.0856,50.10806,358.7712,-2.914,50.108,-1.229,357.3888,66.40779,354.2667,-2.611,66.408,-5.733,-34.39062,43.14922,-14.77436,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.86018,Far,-28.057,44.482,-5.3419,4.996767,2.29436,5.084085,-34.01047,44.59387,-15.59898,-33.90388,44.06228,-15.42247,-33.71407,44.07877,-15.59784,9.354285,51.25377,0.381204,9.354,51.254,0.381,354.7015,50.08985,1.882038,-5.298,50.09,1.882,354.343,59.83746,350.0473,-5.657,59.837,-9.953,-34.07328,43.14921,-14.70794,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.53053,Far,-28.057,44.482,-5.3419,5.134194,2.655464,5.440695,-33.72961,44.59422,-15.37994,-33.61758,44.06305,-15.21136,-33.43671,44.08212,-15.36406,9.528463,46.42771,0.9949524,9.528001,46.428,0.9950001,355.2698,48.27058,1.806756,-4.73,48.271,1.807,353.1417,55.07886,353.1538,-6.858,55.079,-6.846,-33.78382,43.14921,-14.4928,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.21473,Far,-28.057,44.482,-5.3419,5.266485,2.987627,5.769701,-33.49556,44.59375,-15.14903,-33.38066,44.06503,-14.98679,-33.20552,44.08848,-15.11924,9.693574,43.53184,2.080347,9.694,43.532,2.08,355.4671,47.18161,1.579709,-4.533,47.182,1.58,352.1739,51.76662,353.0633,-7.826,51.767,-6.937,-33.5432,43.14922,-14.26427,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.89648,Far,-28.057,44.482,-5.3419,5.402378,3.310527,6.089817,-33.33871,44.59349,-14.87208,-33.21935,44.06739,-14.71714,-33.05494,44.09583,-14.82841,9.888294,40.95358,2.189988,9.888,40.954,2.19,356.1281,47.5004,2.445463,-3.872,47.5,2.445,351.3104,48.71442,353.1861,-8.690001,48.714,-6.814,-33.38061,43.14921,-13.9876,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.60727,Far,-28.057,44.482,-5.3419,5.531212,3.608928,6.385595,-33.25154,44.59325,-14.58952,-33.13029,44.07265,-14.43729,-32.97372,44.10058,-14.53629,10.13493,38.58646,2.351165,10.135,38.586,2.351,355.0049,46.23718,3.620466,-4.995,46.237,3.62,350.5761,46.6031,353.439,-9.424001,46.603,-6.561,-33.28862,43.14921,-13.70385,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.33187,Far,-28.057,44.482,-5.3419,5.665533,3.904014,6.677454,-33.19855,44.5931,-14.30291,-33.07281,44.07621,-14.15535,-32.92536,44.10139,-14.2451,10.39407,37.84613,2.467265,10.394,37.846,2.467,354.4309,46.90593,0.8460715,-5.569,46.906,0.846,350.7244,45.72508,353.4503,-9.276,45.725,-6.55,-33.23333,43.14921,-13.41443,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.02669,Far,-28.057,44.482,-5.3419,5.826655,4.243435,7.013345,-33.16603,44.59267,-13.96861,-33.03827,44.07791,-13.82688,-32.89866,44.10431,-13.91029,10.86743,38.05606,2.752865,10.867,38.056,2.753,354.9081,46.12294,358.7768,-5.092,46.123,-1.223,350.4739,45.36728,353.6392,-9.526,45.367,-6.361001,-33.20131,43.14922,-13.07653,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.763927,Far,-28.057,44.482,-5.3419,5.979344,4.538273,7.304288,-33.13778,44.59106,-13.67905,-33.00835,44.07544,-13.54112,-32.87536,44.10987,-13.61982,11.50779,38.04178,2.811936,11.508,38.042,2.812,356.3288,45.09561,357.4647,-3.671,45.096,-2.535,349.4391,45.18836,353.4085,-10.561,45.188,-6.591,-33.17422,43.14921,-12.78294,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.45436,Far,-28.057,44.482,-5.3419,6.135828,4.88138,7.644698,-33.09498,44.59133,-13.34138,-32.96225,44.07676,-13.20875,-32.83405,44.11216,-13.28414,11.46559,38.60112,2.757848,11.466,38.601,2.758,356.4962,46.86034,357.4233,-3.504,46.86,-2.577,348.8523,46.14059,352.9459,-11.148,46.141,-7.054,-33.13321,43.14921,-12.44232,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.143241,Far,-28.057,44.482,-5.3419,6.271644,5.217969,7.979384,-33.03123,44.59053,-13.01289,-32.8965,44.07687,-12.88304,-32.76898,44.10985,-12.95839,11.69924,38.68533,2.669073,11.699,38.685,2.669,357.0287,47.54049,357.3587,-2.971,47.54,-2.641,349.122,46.9165,352.6485,-10.878,46.916,-7.351,-33.0708,43.14921,-12.11164,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.881707,Far,-28.057,44.482,-5.3419,6.405665,5.49753,8.257025,-32.96564,44.59106,-12.74312,-32.83071,44.07703,-12.61179,-32.70204,44.1092,-12.68983,11.55251,38.75599,2.590928,11.553,38.756,2.591,357.1461,47.38162,357.0967,-2.854,47.382,-2.903,349.2064,47.56176,352.1864,-10.794,47.562,-7.814001,-33.00504,43.14921,-11.83994,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.60172,Far,-28.057,44.482,-5.3419,6.534362,5.787384,8.545119,-32.8644,44.59203,-12.47397,-32.72985,44.07689,-12.33902,-32.59749,44.10643,-12.42169,11.13813,38.50107,2.670319,11.138,38.501,2.67,357.1395,46.85618,356.4161,-2.86,46.856,-3.584,349.9636,48.25001,351.7177,-10.036,48.25,-8.282001,-32.9034,43.14922,-11.56905,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.305544,Far,-28.057,44.482,-5.3419,6.669713,6.086736,8.843219,-32.72613,44.59214,-12.20988,-32.59301,44.07927,-12.07206,-32.45834,44.1015,-12.15787,11.13772,37.99872,2.644018,11.138,37.999,2.644,355.767,46.12005,354.5357,-4.233,46.12,-5.464,350.6739,47.95544,353.7268,-9.326,47.955,-6.273,-32.76456,43.14921,-11.30384,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.011951,Far,-28.057,44.482,-5.3419,6.830763,6.387222,9.143445,-32.60887,44.59216,-11.9343,-32.47775,44.08041,-11.79707,-32.34121,44.097,-11.88303,11.26908,37.31471,2.607363,11.269,37.315,2.607,355.8689,45.73775,354.9129,-4.131,45.738,-5.087,351.4541,48.22371,354.1089,-8.546,48.224,-5.891,-32.64723,43.14921,-11.028,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.733006,Far,-28.057,44.482,-5.3419,6.965065,6.700913,9.457141,-32.56484,44.59228,-11.62415,-32.43506,44.07975,-11.48754,-32.29771,44.09454,-11.57211,11.25991,36.50516,2.477226,11.26,36.505,2.477,356.3813,45.47103,354.8617,-3.619,45.471,-5.138,351.8164,48.07238,354.4421,-8.184,48.072,-5.558,-32.60271,43.14921,-10.71792,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.53685,Far,-28.057,44.482,-5.3419,7.122115,6.969347,9.726042,-32.59618,44.59256,-11.35753,-32.46779,44.07929,-11.221,-32.32869,44.09235,-11.30575,11.20094,36.28285,2.491188,11.201,36.283,2.491,356.5637,45.56408,354.809,-3.436,45.564,-5.191,352.2955,48.25794,354.5295,-7.705,48.258,-5.47,-32.63361,43.14922,-10.45173,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.326406,Far,-28.057,44.482,-5.3419,7.300698,7.310991,10.06809,-32.67864,44.59297,-11.02559,-32.55149,44.08099,-10.88796,-32.41171,44.09004,-10.97455,10.72407,36.90536,2.246901,10.724,36.905,2.247,356.512,45.7274,354.7415,-3.488,45.727,-5.259,352.6854,48.42527,354.6728,-7.315001,48.425,-5.327,-32.71701,43.14921,-10.12045,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.137635,Far,-28.057,44.482,-5.3419,7.485749,7.646793,10.40578,-32.77048,44.59512,-10.70064,-32.64806,44.08263,-10.55427,-32.50209,44.08582,-10.65285,9.508224,38.32851,2.254019,9.508,38.329,2.254,355.9902,45.35522,352.5142,-4.01,45.355,-7.486001,353.5784,48.89283,355.5984,-6.422,48.893,-4.402,-32.80957,43.14921,-9.797668,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.98935,Far,-28.057,44.482,-5.3419,7.615921,7.933608,10.69483,-32.85397,44.59616,-10.42393,-32.73747,44.08342,-10.26946,-32.58409,44.08195,-10.37861,8.895024,39.17393,2.341562,8.895,39.174,2.342,355.5806,44.81043,351.6651,-4.419,44.81,-8.335,354.4754,49.23861,357.5131,-5.525,49.239,-2.487,-32.89359,43.14921,-9.523445,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.856127,Far,-28.057,44.482,-5.3419,7.756081,8.177106,10.94094,-32.90915,44.59666,-10.18442,-32.79793,44.08221,-10.02586,-32.63835,44.07867,-10.14045,8.566396,40.3017,2.349492,8.566,40.302,2.349,355.8538,44.54714,351.4019,-4.146,44.547,-8.598001,355.6446,49.61671,359.485,-4.355,49.617,-0.515,-32.94945,43.14921,-9.28677,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.648849,Far,-28.057,44.482,-5.3419,7.921837,8.480143,11.24847,-32.91748,44.59626,-9.877298,-32.8103,44.08136,-9.717177,-32.64756,44.07834,-9.834376,8.349917,42.23234,2.262154,8.35,42.232,2.262,356.0777,44.43803,351.5693,-3.922,44.438,-8.431001,355.6595,49.34608,0.7799446,-4.34,49.346,0.78,-32.95907,43.14921,-8.9842,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.472273,Far,-28.057,44.482,-5.3419,8.059136,8.736324,11.50742,-32.91381,44.59805,-9.618381,-32.80794,44.08383,-9.456286,-32.64469,44.07962,-9.575315,7.231091,44.36396,2.059393,7.231,44.364,2.059,355.8043,44.60105,352.1647,-4.196,44.601,-7.835001,355.2909,49.16434,1.137143,-4.709,49.164,1.137,-32.95629,43.14921,-8.728038,0,0,0,0,0,0,,,
