userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,CurrentLeverValue,CurrentTargetLeverNumber,LeverDifference,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.22144,Far,-28.057,44.482,-5.3419,2.820526,0.5786057,-35.05955,44.3984,-15.35794,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,359.1608,123.1049,4.537605,-0.839,123.105,4.538,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.14494,Far,-28.057,44.482,-5.3419,2.957372,0.5786057,-35.06802,44.34092,-15.25781,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,348.2825,135.6885,358.829,-11.718,135.688,-1.171,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.14408,Far,-28.057,44.482,-5.3419,3.087808,0.5786057,-35.04045,44.29261,-15.27539,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,327.9075,126.6984,359.6408,-32.092,126.698,-0.359,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.1444,Far,-28.057,44.482,-5.3419,3.218131,0.5786057,-34.97572,44.28716,-15.32087,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,310.2761,127.1703,0.4621064,-49.724,127.17,0.462,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.13641,Far,-28.057,44.482,-5.3419,3.357429,0.5786057,-34.90745,44.25581,-15.35752,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,312.8144,116.0534,4.042671,-47.186,116.053,4.043,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.11893,Far,-28.057,44.482,-5.3419,3.490889,0.5786057,-34.90196,44.21675,-15.33913,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,334.6337,122.3313,359.388,-25.366,122.331,-0.612,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.11283,Far,-28.057,44.482,-5.3419,3.623582,0.5786057,-34.90393,44.23428,-15.33083,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,332.4796,117.0132,1.0399,-27.52,117.013,1.04,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.09948,Far,-28.057,44.482,-5.3419,3.766073,0.5786057,-34.89942,44.24244,-15.31794,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,329.8399,111.6048,1.459426,-30.16,111.605,1.459,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.07952,Far,-28.057,44.482,-5.3419,3.899202,0.5786057,-34.8788,44.23667,-15.30773,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,332.717,106.6643,2.161363,-27.283,106.664,2.161,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.06051,Far,-28.057,44.482,-5.3419,4.032195,0.5786057,-34.8557,44.23014,-15.30032,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,336.1923,105.0502,2.278958,-23.808,105.05,2.279,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.04586,Far,-28.057,44.482,-5.3419,4.164506,0.5786057,-34.83619,44.22254,-15.2957,-35.16,43.14921,-14.13419,-35.16,43.14921,-14.13419,340.1536,103.7407,1.206638,-19.846,103.741,1.207,0,0,0,0,0,0,0,0,0,0,0,0,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.03616,Far,-28.057,44.482,-5.3419,4.397297,0.5786057,-34.8275,44.2197,-15.2898,-35.16,43.14921,-14.13419,-34.8015,43.63925,-15.41011,342.2537,105.0844,0.6282809,-17.746,105.084,0.628,0,0,0,0,0,0,343.8095,177.8492,359.3479,-16.191,177.849,-0.652,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.0254,Far,-28.057,44.482,-5.3419,4.569026,0.5786057,-34.84323,44.22425,-15.26615,-35.16,43.14921,-14.13419,-34.80178,43.63677,-15.4064,340.7932,106.8636,1.261656,-19.207,106.864,1.262,0,0,0,0,0,0,343.1542,175.7008,358.6835,-16.846,175.701,-1.317,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.02075,Far,-28.057,44.482,-5.3419,4.687613,0.5786057,-34.85183,44.22095,-15.25455,-35.16,43.14921,-14.13419,-34.7955,43.63902,-15.39948,342.5793,106.6034,0.8553861,-17.421,106.603,0.855,0,0,0,0,0,0,343.1085,174.5842,357.444,-16.892,174.584,-2.556,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.01913,Far,-28.057,44.482,-5.3419,5.041159,0.5786057,-34.86909,44.21322,-15.24052,-35.16,43.14921,-14.13419,-34.79596,43.63939,-15.38758,346.2596,105.3856,0.4899483,-13.74,105.386,0.49,0,0,0,0,0,0,343.6047,170.0696,354.0908,-16.395,170.07,-5.909,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.02153,Far,-28.057,44.482,-5.3419,5.198399,0.5786057,-34.867,44.21334,-15.24488,-35.16,43.14921,-14.13419,-34.79351,43.64114,-15.38814,345.8512,106.4517,1.327606,-14.149,106.452,1.328,0,0,0,0,0,0,343.5523,168.4868,354.501,-16.448,168.487,-5.499,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.02165,Far,-28.057,44.482,-5.3419,5.361329,0.5786057,-34.85552,44.20879,-15.25278,-35.16,43.14921,-14.13419,-34.78586,43.63537,-15.39068,347.7563,106.9251,0.6142122,-12.244,106.925,0.614,0,0,0,0,0,0,346.6051,163.0387,0.9593356,-13.395,163.039,0.9590001,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.02034,Far,-28.057,44.482,-5.3419,5.497855,0.5786057,-34.84494,44.20958,-15.25847,-35.16,43.14921,-14.13419,-34.78592,43.62691,-15.39356,347.286,106.5477,0.5891612,-12.714,106.548,0.589,0,0,0,0,0,0,347.3566,159.9996,3.973644,-12.643,160,3.974,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.01944,Far,-28.057,44.482,-5.3419,5.638913,0.5786057,-34.82677,44.20955,-15.26979,-35.16,43.14921,-14.13419,-34.78047,43.65509,-15.40159,347.0522,104.8672,0.656829,-12.948,104.867,0.657,0,0,0,0,0,0,342.7114,155.0538,8.694435,-17.289,155.054,8.694,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.02249,Far,-28.057,44.482,-5.3419,5.780555,0.5786057,-34.80199,44.20675,-15.29025,-35.16,43.14921,-14.13419,-34.78306,43.71565,-15.42574,347.5516,103.9961,0.3694004,-12.448,103.996,0.369,0,0,0,0,0,0,333.1922,158.4325,353.7553,-26.808,158.433,-6.245,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.02575,Far,-28.057,44.482,-5.3419,5.923374,0.5786057,-34.77082,44.20576,-15.31521,-35.16,43.14921,-14.13419,-34.73769,43.80529,-15.45373,347.3995,100.564,1.799871,-12.6,100.564,1.8,0,0,0,0,0,0,326.305,155.8434,334.0584,-33.695,155.843,-25.942,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.03717,Far,-28.057,44.482,-5.3419,6.051618,0.5786057,-34.73584,44.20217,-15.3523,-35.16,43.14921,-14.13419,-34.66646,43.85197,-15.50368,346.7167,98.76741,1.700838,-13.283,98.76701,1.701,0,0,0,0,0,0,335.1851,153.5182,337.4281,-24.815,153.518,-22.572,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.05039,Far,-28.057,44.482,-5.3419,6.179577,0.5786057,-34.70457,44.20204,-15.38896,-35.16,43.14921,-14.13419,-34.58132,43.854,-15.54608,346.3968,98.39704,1.847939,-13.603,98.397,1.848,0,0,0,0,0,0,352.4063,147.3574,348.457,-7.594,147.357,-11.543,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.05342,Far,-28.057,44.482,-5.3419,6.309744,0.5786057,-34.68684,44.20488,-15.40437,-35.16,43.14921,-14.13419,-34.53566,43.84724,-15.56287,347.8612,99.11401,1.132875,-12.139,99.11401,1.133,0,0,0,0,0,0,353.1121,144.6638,358.6027,-6.888,144.664,-1.397,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.04686,Far,-28.057,44.482,-5.3419,6.443705,0.5786057,-34.68279,44.20627,-15.39922,-35.16,43.14921,-14.13419,-34.52001,43.84705,-15.56048,349.0115,99.607,1.726029,-10.989,99.607,1.726,0,0,0,0,0,0,350.4598,137.8824,0.75673,-9.540001,137.882,0.757,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.04314,Far,-28.057,44.482,-5.3419,6.577116,0.5786057,-34.68993,44.2132,-15.39025,-35.16,43.14921,-14.13419,-34.52891,43.84436,-15.56184,349.2067,98.72673,1.49771,-10.793,98.72701,1.498,0,0,0,0,0,0,344.6899,127.9911,356.2566,-15.31,127.991,-3.743,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.04083,Far,-28.057,44.482,-5.3419,6.710023,0.5786057,-34.70024,44.21365,-15.38067,-35.16,43.14921,-14.13419,-34.53445,43.84591,-15.56672,350.0405,99.35492,1.892864,-9.96,99.355,1.893,0,0,0,0,0,0,344.3924,121.2839,355.5583,-15.608,121.284,-4.442,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.0385,Far,-28.057,44.482,-5.3419,6.846707,0.5786057,-34.7089,44.21529,-15.37218,-34.52943,43.85215,-15.31742,-34.53413,43.85183,-15.55159,350.6215,100.7198,3.169106,-9.379001,100.72,3.169,330.9221,101.7173,2.261945,-29.078,101.717,2.262,342.3702,112.4229,356.452,-17.63,112.423,-3.548,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.03412,Far,-28.057,44.482,-5.3419,6.983467,0.5786057,-34.71402,44.21973,-15.36365,-34.5244,43.86662,-15.26433,-34.52174,43.868,-15.48764,349.4283,98.02721,3.784002,-10.572,98.02701,3.784,326.0802,92.06051,1.701713,-33.92,92.061,1.702,339.9001,93.53476,357.9739,-20.1,93.535,-2.026,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.03034,Far,-28.057,44.482,-5.3419,7.116691,0.5786057,-34.71839,44.22396,-15.35631,-34.50398,43.85823,-15.20946,-34.52658,43.87421,-15.40675,347.7673,92.46387,3.076988,-12.233,92.464,3.077,326.0327,82.81323,1.192676,-33.967,82.813,1.193,342.3553,72.30099,358.1885,-17.645,72.301,-1.811,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.0203,Far,-28.057,44.482,-5.3419,7.253664,0.5786057,-34.72538,44.22904,-15.33972,-34.48378,43.80788,-15.16204,-34.54616,43.87558,-15.3535,344.8969,80.04703,3.211477,-15.103,80.047,3.211,331.5367,72.3834,0.5610813,-28.463,72.383,0.561,344.9901,58.313,358.2692,-15.01,58.313,-1.731,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.02058,Far,-28.057,44.482,-5.3419,7.383862,0.5786057,-34.73553,44.22982,-15.3333,-34.4724,43.73489,-15.14284,-34.56326,43.88185,-15.3223,344.2317,72.08736,1.764831,-15.768,72.08701,1.765,343.5233,67.53147,1.3624,-16.477,67.53101,1.362,347.4086,49.93061,358.9795,-12.591,49.931,-1.021,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,12.03199,Far,-28.057,44.482,-5.3419,7.518802,0.5786057,-34.73732,44.22823,-15.34578,-34.47906,43.67592,-15.14636,-34.58136,43.90993,-15.29667,345.4447,73.96534,0.5890644,-14.555,73.965,0.589,351.5161,67.24832,359.3472,-8.484,67.248,-0.6530001,347.175,40.39754,0.09970055,-12.825,40.398,0.1,-35.16,43.14921,-14.13419,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.91049,Far,-28.057,44.482,-5.3419,7.653194,0.7504992,-34.5703,44.22243,-15.31032,-34.31781,43.64029,-15.12328,-34.42704,43.92579,-15.23913,347.9579,74.85646,358.8804,-12.042,74.856,-1.12,357.4951,69.47546,358.7223,-2.505,69.47501,-1.278,347.6962,34.3516,0.929347,-12.304,34.352,0.929,-34.99369,43.14921,-14.09075,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.69454,Far,-28.057,44.482,-5.3419,7.808836,1.035782,-34.29922,44.22237,-15.22773,-34.04779,43.62912,-15.06941,-34.15932,43.92569,-15.15811,347.7944,72.60868,359.543,-12.206,72.609,-0.457,358.7516,72.87973,358.1171,-1.248,72.88,-1.883,348.1331,32.79175,3.635714,-11.867,32.792,3.636,-34.71914,43.14921,-14.0133,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.41097,Far,-28.057,44.482,-5.3419,7.962166,1.371537,-33.99959,44.22266,-15.0799,-33.74508,43.61835,-14.93832,-33.85368,43.91591,-15.0245,347.5012,71.08302,359.5046,-12.499,71.083,-0.495,0.5376328,73.96065,358.6797,0.538,73.96101,-1.32,348.4467,34.70267,4.226161,-11.553,34.703,4.226,-34.41522,43.14921,-13.87308,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,11.16508,Far,-28.057,44.482,-5.3419,8.121385,1.628604,-33.82666,44.22177,-14.89712,-33.57108,43.61277,-14.76416,-33.67409,43.90918,-14.85189,347.8622,73.25064,0.3217454,-12.138,73.25101,0.322,1.489254,74.87178,359.3973,1.489,74.872,-0.603,349.0587,37.60947,4.287645,-10.941,37.609,4.288,-34.24056,43.14921,-13.69092,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,10.86919,Far,-28.057,44.482,-5.3419,8.255115,1.926262,-33.6848,44.22128,-14.63702,-33.42746,43.60829,-14.51209,-33.53289,43.90594,-14.59635,348.0143,75.53243,0.4516349,-11.986,75.53201,0.452,2.113019,76.10587,359.4512,2.113,76.106,-0.549,349.8423,38.6636,5.850112,-10.158,38.664,5.85,-34.09809,43.14921,-13.42958,0,0,0,0,0,0
