userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z,m_EventType,m_Side,m_Status
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.9485,Far,-28.057,44.482,-5.3419,2.564177,0.568306,2.715175,-34.73315,44.21431,-15.24766,-34.63888,43.83928,-15.39075,-34.64482,43.87148,-15.44872,339.7305,113.9472,356.5075,-20.27,113.947,-3.493,344.9547,124.2553,335.7903,-15.045,124.255,-24.21,335.1412,135.1735,4.741276,-24.859,135.174,4.741,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.91489,Far,-28.057,44.482,-5.3419,2.708451,0.568306,2.779082,-34.73191,44.19099,-15.20727,-34.59702,43.89848,-15.41578,-34.58831,43.86794,-15.35338,355.2574,104.1288,357.4243,-4.743,104.129,-2.576,332.0248,129.7771,3.762253,-27.975,129.777,3.762,341.7511,118.4634,335.9479,-18.249,118.463,-24.052,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.88564,Far,-28.057,44.482,-5.3419,2.838906,0.568306,2.824967,-34.74277,44.18476,-15.16435,-34.55426,43.92141,-15.36984,-34.55027,43.89175,-15.30603,5.406521,96.30316,354.0157,5.407,96.303,-5.984,329.6425,123.6016,1.689552,-30.358,123.602,1.69,339.1665,111.7107,335.0932,-20.833,111.711,-24.907,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.85776,Far,-28.057,44.482,-5.3419,2.988078,0.568306,2.86656,-34.74899,44.19902,-15.12677,-34.51706,43.93422,-15.29976,-34.51839,43.90586,-15.23384,2.236157,88.50242,358.3234,2.236,88.50201,-1.677,328.4574,114.3619,0.7091235,-31.543,114.362,0.7090001,337.8685,102.1757,335.0348,-22.131,102.176,-24.965,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.8345,Far,-28.057,44.482,-5.3419,3.136363,0.568306,2.898989,-34.75128,44.2037,-15.09713,-34.48745,43.92947,-15.22838,-34.49654,43.90285,-15.16156,1.095322,80.04114,3.789282,1.095,80.041,3.789,332.5826,108.1295,359.3801,-27.417,108.13,-0.62,342.5696,95.37714,334.4429,-17.43,95.37701,-25.557,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.82306,Far,-28.057,44.482,-5.3419,3.270521,0.568306,2.917239,-34.75258,44.1999,-15.08225,-34.46822,43.9319,-15.16704,-34.4794,43.89853,-15.10525,3.251622,76.42223,359.4912,3.252,76.422,-0.509,330.3145,104.3329,5.351857,-29.686,104.333,5.352,341.5515,92.58273,340.3643,-18.448,92.58301,-19.636,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.80754,Far,-28.057,44.482,-5.3419,3.424392,0.568306,2.935074,-34.74035,44.1931,-15.07161,-34.44154,43.93375,-15.10313,-34.45577,43.89495,-15.0466,6.74659,79.96195,0.1072847,6.747,79.96201,0.107,327.9272,98.6984,11.21534,-32.073,98.69801,11.215,339.8198,88.06776,345.6884,-20.18,88.068,-14.312,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.79294,Far,-28.057,44.482,-5.3419,3.564153,0.568306,2.953546,-34.726,44.18538,-15.06352,-34.43051,43.91866,-15.04024,-34.44686,43.86802,-14.99138,10.98601,81.46377,0.9571141,10.986,81.464,0.957,324.9754,89.85715,20.64219,-35.025,89.857,20.642,339.8698,80.60532,354.5576,-20.13,80.605,-5.442,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.77414,Far,-28.057,44.482,-5.3419,3.717927,0.568306,2.977835,-34.7117,44.17119,-15.05008,-34.42034,43.89114,-14.98612,-34.45444,43.83852,-14.95036,18.50405,76.30657,1.001207,18.504,76.30701,1.001,328.0519,80.52014,27.59666,-31.948,80.52,27.597,342.0511,74.48425,356.8343,-17.949,74.484,-3.166,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.76051,Far,-28.057,44.482,-5.3419,3.848628,0.568306,2.993636,-34.70047,44.16481,-15.04104,-34.42089,43.88165,-14.95697,-34.44867,43.82122,-14.91012,22.11108,73.03735,0.1903009,22.111,73.037,0.19,326.8996,74.20698,27.25448,-33.1,74.207,27.254,347.7758,68.25338,8.765718,-12.224,68.25301,8.766001,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.74984,Far,-28.057,44.482,-5.3419,3.985978,0.568306,3.005235,-34.69304,44.1612,-15.03306,-34.41751,43.89351,-14.95842,-34.46108,43.80538,-14.84844,23.72691,69.92844,359.623,23.727,69.928,-0.377,318.4793,67.29517,31.88881,-41.521,67.29501,31.889,347.8628,64.59233,5.837051,-12.137,64.592,5.837,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.74119,Far,-28.057,44.482,-5.3419,4.118214,0.568306,3.014317,-34.68962,44.1603,-15.0249,-34.40443,43.921,-15.01304,-34.49467,43.8087,-14.76997,24.67162,65.08052,359.0796,24.672,65.081,-0.92,314.924,74.66914,352.4596,-45.076,74.66901,-7.54,340.615,49.46437,7.792017,-19.385,49.464,7.792,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.73205,Far,-28.057,44.482,-5.3419,4.273834,0.568306,3.027283,-34.69156,44.159,-15.01244,-34.40425,43.95414,-15.04191,-34.51151,43.82581,-14.72782,25.25723,57.11726,357.6933,25.257,57.117,-2.307,302.919,78.95055,348.2219,-57.081,78.951,-11.778,339.3732,42.80732,10.71012,-20.627,42.807,10.71,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.72624,Far,-28.057,44.482,-5.3419,4.421093,0.568306,3.037004,-34.69397,44.15783,-15.00368,-34.40208,43.9571,-15.03089,-34.51828,43.83381,-14.70783,25.63935,52.50899,356.2458,25.639,52.509,-3.754,301.7375,71.50555,357.8598,-58.262,71.506,-2.14,333.4186,43.0619,0.5763438,-26.581,43.062,0.576,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.71399,Far,-28.057,44.482,-5.3419,4.557766,0.568306,3.051185,-34.6919,44.15676,-14.99021,-34.40932,43.95356,-15.0136,-34.51536,43.8216,-14.6945,26.30813,49.42202,356.1792,26.308,49.422,-3.821,301.2414,62.10186,8.536716,-58.759,62.102,8.537001,335.7736,46.72744,352.3228,-24.226,46.727,-7.677001,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.70552,Far,-28.057,44.482,-5.3419,4.690637,0.568306,3.060234,-34.68712,44.15402,-14.98312,-34.40754,43.94446,-14.99568,-34.50592,43.80595,-14.68295,27.32407,50.59299,355.8314,27.324,50.593,-4.169,305.7312,61.12583,5.758677,-54.269,61.126,5.759,339.1429,49.3133,348.3296,-20.857,49.313,-11.67,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.69703,Far,-28.057,44.482,-5.3419,4.859289,0.568306,3.069414,-34.68425,44.15266,-14.97474,-34.41597,43.93222,-14.97125,-34.50727,43.79355,-14.67082,27.94058,52.93677,356.7197,27.941,52.937,-3.28,307.5325,54.75345,11.65513,-52.467,54.753,11.655,341.9082,47.73079,354.4159,-18.092,47.731,-5.584,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68871,Far,-28.057,44.482,-5.3419,5.022327,0.568306,3.079029,-34.68311,44.15231,-14.9654,-34.4071,43.91491,-14.95339,-34.51038,43.80513,-14.6692,28.04,52.78064,356.8153,28.04,52.781,-3.185,312.6612,56.4049,9.413182,-47.339,56.405,9.413,338.1037,48.30404,352.0009,-21.896,48.304,-7.999001,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68653,Far,-28.057,44.482,-5.3419,5.188925,0.568306,3.083696,-34.68413,44.15284,-14.96208,-34.39247,43.89404,-14.92377,-34.494,43.79073,-14.66967,27.94785,54.22411,357.6833,27.948,54.224,-2.317,325.5175,65.01218,9.291251,-34.482,65.012,9.291,345.5141,50.64287,318.9689,-14.486,50.643,-41.031,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.6879,Far,-28.057,44.482,-5.3419,5.338221,0.568306,3.085884,-34.68435,44.15403,-14.96363,-34.38831,43.86595,-14.87947,-34.47598,43.7655,-14.70494,27.35396,56.26554,357.6502,27.354,56.266,-2.35,345.2929,73.31267,353.7473,-14.707,73.313,-6.253,357.5277,55.24821,324.3788,-2.472,55.248,-35.621,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68855,Far,-28.057,44.482,-5.3419,5.500427,0.568306,3.087715,-34.68467,44.15501,-14.96423,-34.42238,43.87283,-14.82355,-34.46262,43.76355,-14.76739,27.18258,57.27963,357.3678,27.183,57.28,-2.632,344.537,65.73508,358.1892,-15.463,65.735,-1.811,0.9403502,63.91825,338.5349,0.9400001,63.918,-21.465,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68801,Far,-28.057,44.482,-5.3419,5.648001,0.568306,3.09101,-34.68342,44.15242,-14.96435,-34.44404,43.86696,-14.79449,-34.45747,43.77859,-14.79004,27.86009,57.02504,356.4168,27.86,57.025,-3.583,346.5408,57.85569,358.2008,-13.459,57.856,-1.799,358.2486,66.98831,338.0041,-1.751,66.98801,-21.996,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68771,Far,-28.057,44.482,-5.3419,5.787734,0.568306,3.092577,-34.68226,44.15181,-14.96477,-34.4502,43.87022,-14.78949,-34.46041,43.78049,-14.78337,28.40061,58.22821,356.4002,28.401,58.228,-3.6,343.2532,54.21585,8.335674,-16.747,54.216,8.336,358.5169,64.91786,338.4692,-1.483,64.91801,-21.531,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68541,Far,-28.057,44.482,-5.3419,5.922718,0.568306,3.095694,-34.68099,44.1499,-14.96278,-34.45167,43.86291,-14.7893,-34.46181,43.78249,-14.77834,28.83309,57.98049,356.4953,28.833,57.98,-3.505,345.6618,55.14383,7.599415,-14.338,55.144,7.599,357.9447,62.33179,337.6429,-2.055,62.332,-22.357,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68449,Far,-28.057,44.482,-5.3419,6.047702,0.568306,3.097879,-34.67978,44.14873,-14.96245,-34.46782,43.85644,-14.78086,-34.46229,43.78436,-14.7808,29.28708,57.64727,356.0859,29.287,57.647,-3.914,346.4232,49.09387,13.29126,-13.577,49.094,13.291,357.2054,63.04456,338.3925,-2.795,63.045,-21.608,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68107,Far,-28.057,44.482,-5.3419,6.204432,0.568306,3.102836,-34.67574,44.14962,-14.96111,-34.49143,43.86381,-14.77949,-34.46655,43.79075,-14.78348,28.80014,57.37205,355.7355,28.8,57.372,-4.265,337.7963,44.28749,28.11084,-22.204,44.287,28.111,353.8246,62.96868,336.4152,-6.175,62.969,-23.585,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68392,Far,-28.057,44.482,-5.3419,6.343527,0.568306,3.111788,-34.67185,44.14428,-14.96706,-34.48206,43.86988,-14.79428,-34.4636,43.79316,-14.78728,30.92991,58.68161,354.7109,30.93,58.682,-5.289,335.391,52.4258,23.28855,-24.609,52.426,23.289,351.4931,62.64087,333.1595,-8.507,62.641,-26.84,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68756,Far,-28.057,44.482,-5.3419,6.510704,0.568306,3.120251,-34.66819,44.14228,-14.97392,-34.4636,43.86342,-14.82162,-34.45028,43.78569,-14.80313,32.04826,59.53601,353.9712,32.048,59.536,-6.029,337.0917,65.76357,9.493629,-22.908,65.764,9.494,356.7358,70.41604,332.8557,-3.264,70.416,-27.144,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68765,Far,-28.057,44.482,-5.3419,6.642063,0.568306,3.123115,-34.66629,44.14274,-14.97535,-34.47285,43.87646,-14.81677,-34.4369,43.79037,-14.81933,31.85196,58.63547,352.9281,31.852,58.635,-7.072001,332.8003,62.51648,15.69631,-27.2,62.516,15.696,353.8004,79.47781,332.4692,-6.2,79.478,-27.531,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68616,Far,-28.057,44.482,-5.3419,6.776699,0.568306,3.127672,-34.66854,44.14458,-14.97207,-34.48744,43.89771,-14.7738,-34.40047,43.77987,-14.84403,30.91208,55.68421,353.0716,30.912,55.684,-6.928,330.284,50.13356,22.32875,-29.716,50.134,22.329,342.1584,89.01357,335.9966,-17.842,89.01401,-24.003,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68499,Far,-28.057,44.482,-5.3419,6.91429,0.568306,3.137096,-34.67543,44.14547,-14.96594,-34.5082,43.90908,-14.71475,-34.36951,43.76648,-14.86169,30.56833,50.24374,353.0386,30.568,50.244,-6.961,315.0318,36.32368,15.61918,-44.968,36.324,15.619,353.6336,87.16587,5.162042,-6.366,87.166,5.162,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68697,Far,-28.057,44.482,-5.3419,7.045216,0.568306,3.144236,-34.67908,44.14023,-14.96564,-34.51509,43.89474,-14.6682,-34.39802,43.83329,-14.81752,32.88351,50.01141,355.0883,32.884,50.011,-4.912,316.0598,26.6571,13.96517,-43.94,26.657,13.965,349.371,66.28903,355.4222,-10.629,66.289,-4.578,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68851,Far,-28.057,44.482,-5.3419,7.20403,0.568306,3.150561,-34.68466,44.14086,-14.9637,-34.51466,43.88345,-14.64657,-34.42639,43.89885,-14.79825,33.10315,49.21136,355.7727,33.103,49.211,-4.227,326.7787,25.99458,8.739054,-33.221,25.995,8.739,325.4429,63.97542,355.1438,-34.557,63.975,-4.856,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68643,Far,-28.057,44.482,-5.3419,7.358043,0.568306,3.160797,-34.69154,44.14285,-14.9565,-34.52848,43.90186,-14.65756,-34.43396,43.91411,-14.78353,32.1491,46.04597,356.1444,32.149,46.046,-3.856,322.0726,26.61457,12.44054,-37.927,26.615,12.441,318.1817,56.48776,0.8124322,-41.818,56.488,0.812,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68498,Far,-28.057,44.482,-5.3419,7.537225,0.568306,3.171332,-34.69762,44.14869,-14.95075,-34.53095,43.90454,-14.66603,-34.43668,43.90632,-14.77534,29.74021,43.25649,356.5557,29.74,43.256,-3.444,316.6978,29.51136,2.461772,-43.302,29.511,2.462,321.4853,50.01574,5.517757,-38.515,50.016,5.518,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.68255,Far,-28.057,44.482,-5.3419,7.693156,0.568306,3.183683,-34.70094,44.15946,-14.94585,-34.54933,43.89762,-14.66495,-34.43303,43.87181,-14.78006,24.97962,41.16691,356.0582,24.98,41.167,-3.942,314.4553,28.26387,9.274499,-45.545,28.264,9.275001,331.1941,47.44969,2.011001,-28.806,47.45,2.011,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.67932,Far,-28.057,44.482,-5.3419,7.844009,0.568306,3.219063,-34.71193,44.19098,-14.93532,-34.55922,43.8503,-14.66296,-34.4403,43.79517,-14.80036,7.975203,35.11443,356.0633,7.975,35.114,-3.937,322.2108,39.90644,3.438768,-37.789,39.906,3.439,342.5504,44.3749,4.028807,-17.45,44.375,4.029,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.679,Far,-28.057,44.482,-5.3419,8.002821,0.568306,3.230208,-34.71982,44.19365,-14.92954,-34.56812,43.77208,-14.63525,-34.45848,43.72128,-14.83731,5.694823,31.25103,356.1831,5.695,31.251,-3.817,340.2416,38.21217,8.644705,-19.758,38.212,8.645,353.0648,43.02939,3.980873,-6.935,43.029,3.981,-35.16,43.14921,-14.14449,0,0,0,0,0,0,,,
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,11.58898,Far,-28.057,44.482,-5.3419,8.137754,0.6577871,3.32136,-34.66798,44.19435,-14.85592,-34.52375,43.7481,-14.55835,-34.42303,43.70557,-14.78052,5.529284,31.61119,356.8738,5.529,31.611,-3.126,346.8479,38.55733,8.904278,-13.152,38.557,8.904,354.7888,40.27568,2.037727,-5.211,40.276,2.038,-35.10688,43.14921,-14.0725,0,0,0,0,0,0,,,
