userName,cohort,trial,PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,TaskNumber,ActiveTask,DistanceToCurrentIndicatorCube,ProximityToCurrentIndicatorCube,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z,elapsedTime,TotalDistanceTraveledCameraRig,m_TotalDistanceTraveledHeadset,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,headset.euler.x,headset.euler.y,headset.euler.z,headset.InspectorRotation.x,headset.InspectorRotation.y,headset.InspectorRotation.z,leftController.euler.x,leftController.euler.y,leftController.euler.z,leftController.InspectorRotation.x,leftController.InspectorRotation.y,leftController.InspectorRotation.z,rightController.euler.x,rightController.euler.y,rightController.euler.z,rightController.InspectorRotation.x,rightController.InspectorRotation.y,rightController.InspectorRotation.z,cameraRig x,cameraRig y,cameraRig z,cameraRig.euler.x,cameraRig.euler.y,cameraRig.euler.z,cameraRig.InspectorRotation.x,cameraRig.InspectorRotation.y,cameraRig.InspectorRotation.z
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.71091,Far,-28.057,44.482,-5.3419,2.083948,1.882359,60.54382,-33.88291,44.14125,-14.32333,-33.58699,43.75677,-14.16412,-33.65,43.87185,-14.30186,3.479625,47.68257,358.3621,3.48,47.683,-1.638,335.7509,66.94137,356.604,-24.249,66.941,-3.396,332.9008,48.31569,1.254264,-27.099,48.316,1.254,-34.1989,43.14922,-13.19745,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.38198,Far,-28.057,44.482,-5.3419,2.252404,2.226254,60.89479,-33.80296,44.14084,-13.9821,-33.50024,43.75295,-13.83146,-33.56959,43.87531,-13.96215,3.34265,39.89693,357.7418,3.343,39.897,-2.258,336.414,66.91302,356.487,-23.586,66.913,-3.513,332.4912,46.55881,1.796664,-27.509,46.559,1.797,-34.11252,43.14921,-12.86503,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,10.07399,Far,-28.057,44.482,-5.3419,2.419349,2.569763,61.24274,-33.764,44.1403,-13.63639,-33.45779,43.75335,-13.4902,-33.53124,43.8763,-13.61543,3.564417,36.04524,357.5677,3.564,36.045,-2.432,336.3557,66.87774,356.5389,-23.644,66.87801,-3.461,332.5004,45.25645,1.80228,-27.5,45.256,1.802,-34.07008,43.14922,-12.52425,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.807064,Far,-28.057,44.482,-5.3419,2.561979,2.876617,61.55186,-33.73838,44.13972,-13.32834,-33.43172,43.75336,-13.18271,-33.50869,43.87614,-13.30488,3.598525,35.4012,357.8323,3.599,35.401,-2.168,336.5289,66.54537,356.7449,-23.471,66.54501,-3.255,332.5803,44.2443,2.008893,-27.42,44.244,2.009,-34.04408,43.14922,-12.2185,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.538949,Far,-28.057,44.482,-5.3419,2.718219,3.193075,61.87213,-33.72245,44.13879,-13.00848,-33.41389,43.75256,-12.86653,-33.49298,43.876,-12.98456,4.108658,33.49302,357.5245,4.109,33.493,-2.475,336.8452,66.53943,356.8904,-23.155,66.539,-3.11,332.6781,43.40922,2.115512,-27.322,43.409,2.116,-34.02635,43.14921,-11.90256,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.281856,Far,-28.057,44.482,-5.3419,2.866926,3.50186,62.18227,-33.70597,44.1384,-12.69879,-33.39919,43.75232,-12.55753,-33.47969,43.87679,-12.67296,4.217546,34.28733,357.7068,4.218,34.287,-2.293,336.9326,66.52711,356.9417,-23.067,66.527,-3.058,332.58,42.71999,2.497743,-27.42,42.72,2.498,-34.01142,43.14921,-11.59414,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,9.044607,Far,-28.057,44.482,-5.3419,2.994056,3.787589,62.46789,-33.68486,44.13846,-12.41397,-33.38024,43.75099,-12.27117,-33.46207,43.8765,-12.38753,4.225313,35.89135,358.1786,4.225,35.891,-1.821,337.2217,66.37663,356.8197,-22.778,66.37701,-3.18,332.3339,42.40179,3.463263,-27.666,42.402,3.463,-33.99244,43.14922,-11.30906,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.829044,Far,-28.057,44.482,-5.3419,3.121376,4.046173,62.72569,-33.65894,44.13813,-12.15748,-33.35505,43.75026,-12.01292,-33.43657,43.87474,-12.13114,4.368004,37.22118,358.3142,4.368,37.221,-1.686,337.4836,66.23236,356.9207,-22.516,66.232,-3.079,332.5805,42.6039,3.30388,-27.419,42.604,3.304,-33.9673,43.14921,-11.05171,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.62412,Far,-28.057,44.482,-5.3419,3.245174,4.29345,62.97165,-33.63176,44.13878,-11.91303,-33.32862,43.75149,-11.76713,-33.4087,43.8743,-11.88785,4.215947,38.1187,358.2567,4.216,38.119,-1.743,337.4295,66.29302,356.9064,-22.57,66.29301,-3.094,332.6186,43.20543,3.05186,-27.381,43.205,3.052,-33.94064,43.14922,-10.80587,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.38142,Far,-28.057,44.482,-5.3419,3.387906,4.583561,63.26017,-33.59074,44.13895,-11.62746,-33.28931,43.75159,-11.47887,-33.3685,43.87325,-11.60298,4.054676,40.05685,358.4738,4.055,40.057,-1.526,337.4317,66.13605,356.973,-22.568,66.136,-3.027,332.717,43.51489,3.287607,-27.283,43.515,3.288,-33.90134,43.14922,-10.51845,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,8.122673,Far,-28.057,44.482,-5.3419,3.538648,4.890244,63.56506,-33.53753,44.1399,-11.32726,-33.23773,43.75142,-11.17768,-33.31761,43.87374,-11.30115,3.433688,41.82224,358.0321,3.434,41.822,-1.968,337.5506,66.23428,357.1763,-22.449,66.234,-2.824,332.6612,43.23132,3.822206,-27.339,43.231,3.822,-33.84959,43.14922,-10.21618,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.905176,Far,-28.057,44.482,-5.3419,3.696912,5.146621,63.81862,-33.48442,44.14039,-11.07934,-33.18631,43.75155,-10.92643,-33.26729,43.87455,-11.04941,3.314215,43.90948,358.1521,3.314,43.909,-1.848,337.5691,66.16432,357.2853,-22.431,66.164,-2.715,332.5113,42.79634,4.350804,-27.489,42.796,4.351,-33.79797,43.14921,-9.96506,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.628363,Far,-28.057,44.482,-5.3419,3.851588,5.469094,64.13938,-33.40819,44.14082,-10.76779,-33.11173,43.75121,-10.61313,-33.19353,43.87457,-10.73522,3.156539,46.06126,358.2898,3.157,46.061,-1.71,337.7362,66.22575,357.3173,-22.264,66.22601,-2.683,332.4406,42.58174,4.960803,-27.559,42.582,4.961,-33.72351,43.14922,-9.651318,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.336627,Far,-28.057,44.482,-5.3419,4.007433,5.805907,64.47443,-33.31658,44.14159,-10.44553,-33.02053,43.75074,-10.28937,-33.1021,43.87323,-10.4113,2.809504,48.42717,358.6515,2.81,48.427,-1.349,337.9041,66.28715,357.3822,-22.096,66.287,-2.618,332.7786,42.50324,5.510415,-27.221,42.503,5.51,-33.63271,43.14921,-9.327004,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,7.06283,Far,-28.057,44.482,-5.3419,4.165109,6.120337,64.78663,-33.22086,44.14194,-10.14841,-32.92518,43.75048,-9.990463,-33.00615,43.873,-10.11315,2.545199,50.56973,358.9769,2.545,50.57,-1.023,337.9644,66.33561,357.4178,-22.036,66.33601,-2.582,332.8694,42.68102,5.876273,-27.131,42.681,5.876,-33.53732,43.14921,-9.02742,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.801279,Far,-28.057,44.482,-5.3419,4.322309,6.43003,65.09453,-33.13602,44.14248,-9.852523,-32.84124,43.75032,-9.692234,-32.92217,43.87334,-9.815137,2.316896,52.59875,359.2713,2.317,52.599,-0.729,338.0775,66.30763,357.542,-21.922,66.30801,-2.458,332.7592,42.72444,6.135123,-27.241,42.724,6.135,-33.4535,43.14922,-8.729389,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.575839,Far,-28.057,44.482,-5.3419,4.457166,6.709582,65.37221,-33.07139,44.14278,-9.582475,-32.77795,43.75015,-9.42015,-32.85924,43.8731,-9.542652,2.056758,54.45749,359.3038,2.057,54.457,-0.696,338.152,66.3111,357.5518,-21.848,66.311,-2.448,332.7796,42.54293,6.455245,-27.22,42.543,6.455,-33.39023,43.14922,-8.457092,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.342853,Far,-28.057,44.482,-5.3419,4.601041,6.997964,65.65887,-32.99728,44.14336,-9.305578,-32.70568,43.74981,-9.141138,-32.78635,43.873,-9.263782,1.786684,56.73906,359.6372,1.787,56.739,-0.363,338.2349,66.34772,357.5303,-21.765,66.348,-2.47,332.7112,42.70289,6.415342,-27.289,42.703,6.415,-33.31805,43.14921,-8.177907,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,6.148603,Far,-28.057,44.482,-5.3419,4.734511,7.239496,65.89838,-32.93037,44.14285,-9.075612,-32.63973,43.74955,-8.908677,-32.72002,43.87232,-9.03219,1.793146,58.13894,359.6365,1.793,58.139,-0.363,338.2378,66.30011,357.4758,-21.762,66.3,-2.524,332.7774,42.87455,6.546369,-27.223,42.875,6.546,-33.2519,43.14921,-7.945611,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.941856,Far,-28.057,44.482,-5.3419,4.862803,7.499342,66.15704,-32.85716,44.14349,-8.827517,-32.56702,43.74974,-8.659153,-32.64741,43.87228,-8.783258,1.521025,59.11135,359.6978,1.521,59.111,-0.302,338.2009,66.31018,357.4837,-21.799,66.31001,-2.516,332.7358,42.97442,6.412328,-27.264,42.974,6.412,-33.17915,43.14922,-7.696156,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.711242,Far,-28.057,44.482,-5.3419,5.006,7.795651,66.45124,-32.77293,44.14383,-8.545644,-32.4831,43.74968,-8.375902,-32.56329,43.8728,-8.500123,1.399932,60.36494,359.6063,1.4,60.365,-0.394,338.2444,66.44676,357.4685,-21.756,66.44701,-2.532,332.5697,43.10662,6.375265,-27.43,43.107,6.375,-33.09538,43.14922,-7.411936,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.509065,Far,-28.057,44.482,-5.3419,5.171382,8.060349,66.71446,-32.69608,44.14365,-8.293888,-32.40727,43.7497,-8.121902,-32.48752,43.87318,-8.247022,1.382182,61.73017,359.4972,1.382,61.73,-0.503,338.2294,66.42007,357.4474,-21.771,66.42001,-2.553,332.3587,43.07826,6.277061,-27.641,43.078,6.277,-33.01932,43.14922,-7.158402,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.248417,Far,-28.057,44.482,-5.3419,5.330503,8.403798,67.0555,-32.5869,44.14352,-7.970843,-32.29946,43.74967,-7.795906,-32.37981,43.8732,-7.921654,1.423392,63.17009,359.3211,1.423,63.17,-0.679,338.1962,66.38183,357.4213,-21.804,66.382,-2.579,332.1277,43.0988,6.269896,-27.872,43.099,6.27,-32.91119,43.14921,-6.832446,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,5.0233,Far,-28.057,44.482,-5.3419,5.483768,8.700465,67.35045,-32.48203,44.14326,-7.695172,-32.19498,43.74927,-7.518625,-32.27466,43.87271,-7.644807,1.362233,64.50999,359.0984,1.362,64.51,-0.9020001,338.2909,66.4883,357.3679,-21.709,66.48801,-2.632,332.0273,43.43036,6.044909,-27.973,43.43,6.045,-32.80722,43.14921,-6.554611,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,4.79127,Far,-28.057,44.482,-5.3419,5.637057,9.006707,67.65439,-32.36307,44.14433,-7.415545,-32.07618,43.74938,-7.237053,-32.15341,43.87359,-7.365567,0.935976,65.7962,359.0102,0.936,65.79601,-0.9900001,338.2795,66.5777,357.2172,-21.72,66.578,-2.783,331.5867,44.18523,5.45213,-28.413,44.185,5.452,-32.68818,43.14921,-6.272512,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,4.552739,Far,-28.057,44.482,-5.3419,5.765287,9.280051,67.9262,-32.19921,44.14447,-7.200816,-31.91269,43.74898,-7.020482,-31.98875,43.87466,-7.150625,0.778477,67.3169,358.8517,0.7780001,67.317,-1.148,338.4058,66.72789,357.1291,-21.594,66.728,-2.871,331.2195,44.86169,4.838959,-28.781,44.862,4.839,-32.52498,43.14921,-6.05534,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,4.289342,Far,-28.057,44.482,-5.3419,5.893672,9.548992,68.19421,-31.97369,44.14479,-7.05779,-31.68764,43.74833,-6.876252,-31.7623,43.87537,-7.00735,0.5731775,68.74287,358.8435,0.573,68.743,-1.157,338.5269,66.9476,357.0119,-21.473,66.94801,-2.988,330.9828,45.54374,4.311438,-29.017,45.544,4.311,-32.29995,43.14922,-5.909988,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,3.989312,Far,-28.057,44.482,-5.3419,6.027807,9.852241,68.49693,-31.6881,44.14521,-6.959388,-31.40192,43.74818,-6.777284,-31.47425,43.87548,-6.909599,0.3868412,69.34733,358.7516,0.387,69.347,-1.248,338.5632,67.15504,356.8568,-21.437,67.15501,-3.143,331.0602,46.25847,3.820814,-28.94,46.258,3.821,-32.01439,43.14921,-5.809992,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,3.706213,Far,-28.057,44.482,-5.3419,6.158146,10.14432,68.78877,-31.40205,44.14494,-6.901729,-31.11554,43.74821,-6.720024,-31.18619,43.87653,-6.853287,0.4610552,69.12933,358.6675,0.461,69.12901,-1.332,338.5093,67.34348,356.7099,-21.491,67.343,-3.29,330.7898,46.69525,3.630028,-29.21,46.695,3.63,-31.72822,43.14922,-5.751782,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,3.29965,Far,-28.057,44.482,-5.3419,6.330664,10.56775,69.21159,-30.98687,44.14508,-6.82178,-30.69995,43.74883,-6.641424,-30.77076,43.8772,-6.774565,0.4518003,68.64087,358.6265,0.452,68.64101,-1.373,338.4429,67.4617,356.5677,-21.557,67.46201,-3.432,330.6406,46.60289,3.735372,-29.359,46.603,3.735,-31.31225,43.14922,-5.672691,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,2.995124,Medium,-28.057,44.482,-5.3419,6.475124,10.88608,69.52901,-30.67676,44.14571,-6.754189,-30.38874,43.74884,-6.574896,-30.4603,43.87686,-6.70733,359.8607,67.63954,358.3402,-0.139,67.64001,-1.66,338.4247,67.53134,356.6013,-21.575,67.53101,-3.399,330.5435,46.23396,3.942195,-29.456,46.234,3.942,-31.00097,43.14922,-5.606098,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,2.639475,Medium,-28.057,44.482,-5.3419,6.635336,11.25229,69.8939,-30.33123,44.14658,-6.638895,-30.04125,43.749,-6.46085,-30.11256,43.87632,-6.592768,359.2662,66.13052,358.1342,-0.734,66.131,-1.866,338.4578,67.52415,356.6821,-21.542,67.524,-3.318,330.7281,46.22359,4.069409,-29.272,46.224,4.069,-30.65362,43.14922,-5.492109,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,2.281121,Medium,-28.057,44.482,-5.3419,6.830909,11.61577,70.25583,-30.01803,44.14734,-6.458091,-29.7265,43.74918,-6.280086,-29.7983,43.87662,-6.411244,358.7876,65.91457,358.1671,-1.212,65.915,-1.833,338.4552,67.59531,356.6472,-21.545,67.595,-3.353,330.6638,46.07938,3.877127,-29.336,46.079,3.877,-30.33875,43.14921,-5.311111,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,1.759885,Medium,-28.057,44.482,-5.3419,7.013924,12.14592,70.78513,-29.56946,44.14785,-6.177373,-29.27777,43.74976,-6.002395,-29.34931,43.87729,-6.130465,358.456,65.64048,357.4863,-1.544,65.64,-2.514,338.2626,68.37225,356.3356,-21.737,68.372,-3.664,330.2372,46.19579,3.81319,-29.763,46.196,3.813,-29.88963,43.14922,-5.029661,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,1.438176,Close,-28.057,44.482,-5.3419,7.151276,12.47742,71.11579,-29.26825,44.14775,-6.041541,-28.97628,43.751,-5.867569,-29.04746,43.8777,-5.994334,358.2802,65.59509,357.5565,-1.72,65.595,-2.444,338.0529,68.7079,356.1849,-21.947,68.708,-3.815,330.1188,46.20723,4.082352,-29.881,46.207,4.082,-29.58784,43.14922,-4.89316,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,1.075118,Close,-28.057,44.482,-5.3419,7.312955,12.86119,71.4982,-28.91213,44.14939,-5.902262,-28.61887,43.75143,-5.729537,-28.6898,43.87754,-5.854551,357.5817,65.12033,357.0851,-2.418,65.12,-2.915,337.9638,69.15158,355.91,-22.036,69.152,-4.09,330.1917,46.14285,4.498467,-29.808,46.143,4.498,-29.23058,43.14922,-4.753002,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.7196684,Close,-28.057,44.482,-5.3419,7.470225,13.25839,71.89388,-28.54552,44.15046,-5.753432,-28.25101,43.75252,-5.583321,-28.32138,43.87767,-5.705836,356.8359,64.04737,356.8465,-3.164,64.047,-3.153,337.7787,69.59491,355.786,-22.221,69.595,-4.214,330.08,46.10755,4.654969,-29.92,46.108,4.655,-28.86221,43.14921,-4.604454,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.4819795,Close,-28.057,44.482,-5.3419,7.616401,13.57286,72.20745,-28.25722,44.1516,-5.630079,-27.96354,43.75908,-5.466396,-28.02816,43.8822,-5.588095,356.3232,63.11196,356.6714,-3.677,63.112,-3.329,336.6604,70.85171,355.587,-23.34,70.85201,-4.413,328.161,48.89867,2.437505,-31.839,48.899,2.438,-28.57272,43.14921,-4.481638,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.4810654,Close,-28.057,44.482,-5.3419,7.795288,13.57286,72.20928,-28.25592,44.15226,-5.630221,-27.97546,43.78687,-5.490896,-28.00942,43.88855,-5.604722,356.0455,62.97226,356.3936,-3.955,62.972,-3.606,335.2598,73.19154,0.4124111,-24.74,73.192,0.412,325.7815,59.55288,4.659151,-34.219,59.553,4.659,-28.57272,43.14921,-4.481638,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.4813618,Close,-28.057,44.482,-5.3419,7.942257,13.57286,72.21552,-28.25074,44.15137,-5.63321,-27.99322,43.81535,-5.541457,-27.97343,43.88411,-5.644576,356.7328,64.21912,355.9019,-3.267,64.219,-4.098,333.6926,77.6113,7.214395,-26.307,77.611,7.214,322.7822,93.16825,1.990588,-37.218,93.16801,1.991,-28.57272,43.14921,-4.481638,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.4814658,Close,-28.057,44.482,-5.3419,8.090857,13.57286,72.22497,-28.24319,44.15184,-5.638776,-28.00017,43.82611,-5.581839,-27.95636,43.87306,-5.66676,357.1963,64.9007,355.2834,-2.804,64.901,-4.717,330.0024,83.49863,1.322722,-29.998,83.499,1.323,328.4631,100.8539,359.0461,-31.537,100.854,-0.9540001,-28.57272,43.14921,-4.481638,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.4818,Close,-28.057,44.482,-5.3419,8.224335,13.57286,72.23705,-28.23345,44.15246,-5.645869,-27.98942,43.82609,-5.595945,-27.95367,43.87357,-5.681159,357.9589,67.8028,354.4859,-2.041,67.803,-5.514,331.1753,83.09727,3.877129,-28.825,83.09701,3.877,327.2829,106.4773,358.9448,-32.717,106.477,-1.055,-28.57272,43.14921,-4.481638,0,0,0,0,0,0
R_1234567890,Experiment,Trial2,Walk,Tutorial,Walk,0,Task0,0.479617,Close,-28.057,44.482,-5.3419,8.354027,13.57286,72.25379,-28.21949,44.1563,-5.654222,-27.98382,43.83305,-5.592727,-27.94661,43.88391,-5.674108,359.1126,72.24657,354.3468,-0.887,72.247,-5.653,330.2713,78.10109,8.801543,-29.729,78.10101,8.802,324.7615,101.0261,4.271408,-35.238,101.026,4.271,-28.57272,43.14921,-4.481638,0,0,0,0,0,0
