PossibleNavigations,ExperimentPhase,UserSelectedNavMethod,m_TaskNumber,m_ActiveTask,m_CurrentLeverValue,m_CurrentTargetLeverNumber,m_LeverDifference,m_DistanceToCurrentIndicatorCube,elapsedTime,TotalDistanceTraveled,headset x,headset y,headset z,Controller (left) x,Controller (left) y,Controller (left) z,Controller (right) x,Controller (right) y,Controller (right) z,m_TeleportPositionStep.x,m_TeleportPositionStep.y,m_TeleportPositionStep.z,CurrentTargetCubeIndicator.x,CurrentTargetCubeIndicator.y,CurrentTargetCubeIndicator.z
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.875111,2.152706,0.04375913,-34.24107,44.35122,-13.70398,-33.64173,43.96604,-13.36617,-33.51658,43.9861,-13.40135,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.875418,2.322455,0.04456392,-34.24132,44.35143,-13.70418,-33.64235,43.96617,-13.36657,-33.51717,43.9861,-13.40129,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.875901,2.489669,0.04570404,-34.24146,44.35194,-13.70469,-33.64188,43.96606,-13.36587,-33.51671,43.98588,-13.40048,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.87669,2.632811,0.04676091,-34.24196,44.35255,-13.70532,-33.64232,43.96659,-13.36764,-33.51695,43.986,-13.40107,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.876958,2.801443,0.04726324,-34.24215,44.35283,-13.70553,-33.64209,43.96614,-13.36665,-33.5168,43.98599,-13.40117,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.877607,2.998153,0.04846618,-34.2423,44.35279,-13.70621,-33.64219,43.96608,-13.36647,-33.51694,43.98592,-13.40106,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.877017,3.171005,0.04926908,-34.24189,44.35305,-13.70579,-33.64202,43.9662,-13.36621,-33.51682,43.98605,-13.40089,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.877264,3.308098,0.05001754,-34.24193,44.35287,-13.70605,-33.64224,43.96642,-13.3675,-33.51707,43.98597,-13.40152,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.877237,3.479961,0.05071613,-34.24216,44.35308,-13.70587,-33.6421,43.9661,-13.3663,-33.51707,43.98611,-13.40126,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.877363,3.634791,0.05158541,-34.24212,44.35334,-13.70606,-33.64239,43.96635,-13.36709,-33.51705,43.98587,-13.40107,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.878305,3.765472,0.05276243,-34.24256,44.35391,-13.70692,-33.64204,43.96603,-13.36606,-33.51686,43.98609,-13.40117,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.878221,3.935407,0.05376975,-34.2427,44.35355,-13.70671,-33.64201,43.96629,-13.36634,-33.51672,43.98602,-13.40088,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.87793,4.097992,0.05464919,-34.24254,44.35344,-13.70646,-33.64188,43.96597,-13.3656,-33.51674,43.98623,-13.40106,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.877554,4.244498,0.05548799,-34.2423,44.35316,-13.70616,-33.64215,43.96606,-13.36636,-33.51706,43.98598,-13.40149,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.877391,4.438643,0.05691226,-34.2412,44.35356,-13.70672,-33.64162,43.96548,-13.36495,-33.51662,43.98585,-13.40103,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.873386,4.602798,0.06529142,-34.23298,44.35224,-13.70738,-33.64205,43.96616,-13.36649,-33.51688,43.98607,-13.40121,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.868037,4.735723,0.07655618,-34.22216,44.3492,-13.7081,-33.64229,43.96636,-13.36687,-33.51707,43.98622,-13.40149,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.868413,4.904931,0.07921986,-34.22292,44.34822,-13.70801,-33.64209,43.96638,-13.36716,-33.51689,43.98602,-13.40114,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.871516,5.068416,0.09359217,-34.23621,44.34707,-13.70276,-33.64235,43.96655,-13.36725,-33.51711,43.98609,-13.40109,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.876644,5.20538,0.1059375,-34.24837,44.34685,-13.70074,-33.64211,43.96643,-13.36707,-33.51701,43.98604,-13.40103,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.880613,5.338515,0.1140411,-34.25639,44.34653,-13.7001,-33.64205,43.96659,-13.36743,-33.5167,43.98608,-13.40106,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.879376,5.503454,0.1182625,-34.25389,44.34595,-13.70027,-33.64261,43.96683,-13.36856,-33.51725,43.98595,-13.40151,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.873938,5.648714,0.1295204,-34.24271,44.34668,-13.70129,-33.64235,43.96672,-13.36767,-33.51669,43.9861,-13.40082,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.87184,5.784747,0.1377246,-34.23515,44.34831,-13.70391,-33.64219,43.96675,-13.36778,-33.51674,43.98608,-13.40117,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.871933,5.946839,0.1400635,-34.23453,44.34903,-13.70447,-33.64251,43.96705,-13.36914,-33.51702,43.98596,-13.40124,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.873938,6.09871,0.1443429,-34.23787,44.35153,-13.70473,-33.6423,43.96674,-13.36822,-33.51683,43.98593,-13.40134,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.876988,6.254177,0.1492661,-34.24202,44.35388,-13.70569,-33.64248,43.96685,-13.368,-33.51711,43.98603,-13.40104,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.879383,6.413396,0.1522943,-34.24454,44.3547,-13.70691,-33.64222,43.96653,-13.36744,-33.51689,43.98623,-13.40138,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.880589,6.548502,0.1538635,-34.2459,44.35499,-13.70746,-33.64238,43.96672,-13.36823,-33.51697,43.98597,-13.40123,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.881962,6.687269,0.1555515,-34.24693,44.35575,-13.70844,-33.64226,43.96648,-13.368,-33.51687,43.98595,-13.40147,-28.721,44.641,-5.5209
Walk,Tutorial,Walk,0,Task0,0.5036428,0.2,0.3036428,9.882042,6.844311,0.1563665,-34.24691,44.35601,-13.70856,-33.64229,43.96666,-13.36759,-33.51703,43.98597,-13.40116,-28.721,44.641,-5.5209
